time,x,y,z,L
25,-3.5532,-2.54123,-6.69276,0.531971
25.1,-3.30761,-3.03248,-5.14148,0.531971
25.2,-3.04045,-3.37259,-3.6813,0.531971
25.3,-2.75927,-3.57373,-2.36999,0.531971
25.4,-2.4709,-3.65277,-1.24366,0.531971
25.5,-2.18117,-3.62918,-0.318529,0.531971
25.6,-1.89489,-3.52319,0.405633,0.531971
25.7,-1.61584,-3.35435,0.941345,0.531971
25.8,-1.34682,-3.14052,1.3092,0.531971
25.9,-1.08974,-2.89727,1.53417,0.531971
26,-0.845783,-2.63757,1.64259,0.531971
26.1,-0.615533,-2.37178,1.66004,0.531971
26.2,-0.399085,-2.10781,1.6099,0.531971
26.3,-0.196188,-1.85137,1.51257,0.531971
26.4,-0.00634414,-1.6063,1.38519,0.531971
26.5,0.171104,-1.37487,1.24169,0.531971
26.6,0.336898,-1.15813,1.09299,0.531971
26.7,0.491806,-0.956165,0.94744,-0.0111693
26.8,0.636584,-0.768332,0.81118,0.225996
26.9,0.771938,-0.593472,0.688584,0.332758
27,0.898504,-0.430059,0.582638,0.40526
27.1,1.01683,-0.276324,0.495277,0.460271
27.2,1.12738,-0.130344,0.427679,0.504434
27.3,1.23049,0.0098933,0.380505,0.541151
27.4,1.32641,0.146449,0.354085,0.572417
27.5,1.41528,0.281407,0.348572,0.599509
27.6,1.49714,0.416863,0.364051,0.623288
27.7,1.57189,0.554921,0.400623,0.644361
27.8,1.63934,0.697696,0.45845,0.663165
27.9,1.69921,0.847327,0.537786,0.680018
28,1.75106,1.00598,0.638979,0.695158
28.1,1.79439,1.17587,0.762445,0.708756
28.2,1.82854,1.35923,0.908626,0.720937
28.3,1.85276,1.55836,1.07791,0.731785
28.4,1.86616,1.77559,1.27053,0.741354
28.5,1.86774,2.01324,1.48642,0.749668
28.6,1.85639,2.27363,1.725,0.756728
28.7,1.83085,2.55896,1.98498,0.762511
28.8,1.78979,2.87126,2.26404,0.766972
28.9,1.73174,3.21228,2.55846,0.770041
29,1.65519,3.58329,2.86273,0.771628
29.1,1.55855,3.9849,3.1691,0.771616
29.2,1.44023,4.41683,3.46703,0.769858
29.3,1.2987,4.87757,3.74278,0.766179
29.4,1.13252,5.36407,3.97894,0.760365
29.5,0.940474,5.87133,4.15421,0.752163
29.6,0.721665,6.39205,4.24346,0.741269
29.7,0.475639,6.91621,4.2181,0.727323
29.8,0.202543,7.43082,4.04721,0.709894
29.9,-0.0967225,7.91975,3.69932,0.688467
30,-0.420335,8.36379,3.14503,0.66242
30.1,-0.765401,8.74107,2.36063,0.631001
30.2,-1.12784,9.02778,1.33234,0.593284
30.3,-1.50229,9.19942,0.0609547,0.548115
30.4,-1.88217,9.2325,-1.43376,0.548115
30.5,-2.25972,9.10659,-3.10982,0.548115
30.6,-2.62624,8.80664,-4.90185,0.548115
30.7,-2.97246,8.32523,-6.723,0.548115
30.8,-3.28895,7.6645,-8.47033,0.548115
30.9,-3.56667,6.8373,-10.0338,0.548115
31,-3.79755,5.86742,-11.3076,0.548115
31.1,-3.97499,4.78843,-12.203,0.548115
31.2,-4.09436,3.6415,-12.6592,0.548115
31.3,-4.15331,2.47211,-12.6513,0.548115
31.4,-4.15187,1.32628,-12.1935,0.548115
31.5,-4.0924,0.246761,-11.3361,0.548115
31.6,-3.97932,-0.730249,-10.1584,0.548115
31.7,-3.81871,-1.57747,-8.75744,0.548115
31.8,-3.61781,-2.27774,-7.23631,0.548115
31.9,-3.3845,-2.82401,-5.69289,0.548115
32,-3.12675,-3.2184,-4.21121,0.548115
32.1,-2.85226,-3.47049,-2.85612,0.548115
32.2,-2.56803,-3.59532,-1.67126,0.548115
32.3,-2.28023,-3.61121,-0.679893,0.548115
32.4,-1.99401,-3.53795,0.112247,0.548115
32.5,-1.71349,-3.39515,0.713106,0.548115
32.6,-1.4418,-3.20113,1.14014,0.548115
32.7,-1.18118,-2.97215,1.41646,0.548115
32.8,-0.933062,-2.72201,1.56763,0.548115
32.9,-0.698258,-2.46194,1.61923,0.548115
33,-0.47704,-2.20068,1.59518,0.548115
33.1,-0.269294,-1.94471,1.51674,0.548115
33.2,-0.0746189,-1.69854,1.40208,0.548115
33.3,0.107574,-1.465,1.26614,0.548115
33.4,0.277987,-1.24562,1.12083,0.548115
33.5,0.437372,-1.04084,0.975374,0.548115
33.6,0.586482,-0.850318,0.836663,0.164998
33.7,0.726037,-0.673115,0.709689,0.297274
33.8,0.856694,-0.507872,0.597928,0.380037
33.9,0.979034,-0.352944,0.503695,0.440837
34,1.09355,-0.2065,0.42845,0.488793
34.1,1.20062,-0.0665923,0.37305,0.528221
34.2,1.30055,0.0687875,0.337956,0.561543
34.3,1.39351,0.201684,0.323404,0.590265
34.4,1.47958,0.334157,0.329521,0.615384
34.5,1.55873,0.468281,0.356427,0.637592
34.6,1.63082,0.606141,0.404291,0.657385
34.7,1.69559,0.749846,0.473374,0.675123
34.8,1.7527,0.901535,0.564042,0.691072
34.9,1.80166,1.06339,0.676757,0.70543
35,1.84189,1.23764,0.812044,0.718338
35.1,1.87269,1.42657,0.970437,0.729898
35.2,1.89323,1.63251,1.15239,0.740175
35.3,1.90257,1.85784,1.35814,0.749208
35.4,1.89964,2.10493,1.58757,0.757008
35.5,1.88324,2.37612,1.83999,0.763564
35.6,1.85206,2.67364,2.11385,0.768842
35.7,1.80469,2.99952,2.40643,0.772786
35.8,1.73959,3.35541,2.71347,0.775317
35.9,1.65518,3.74249,3.02867,0.776333
36,1.54983,4.16113,3.34324,0.775704
36.1,1.42189,4.61072,3.64533,0.773272
36.2,1.26981,5.08927,3.91961,0.768845
36.3,1.09217,5.59308,4.14679,0.762192
36.4,0.887791,6.11629,4.30348,0.75304
36.5,0.65588,6.65052,4.36235,0.741061
36.6,0.39614,7.18448,4.29274,0.725865
36.7,0.108948,7.70369,4.062,0.706985
36.8,-0.204483,8.19042,3.6377,0.683863
36.9,-0.541933,8.6238,2.99072,0.65582
37,-0.900028,8.9804,2.09927,0.622031
37.1,-1.27413,9.23516,0.953592,0.581477
37.2,-1.65828,9.36286,-0.439128,0.581477
37.3,-2.04526,9.34002,-2.05047,0.581477
37.4,-2.42669,9.1472,-3.82797,0.581477
37.5,-2.79339,8.77142,-5.69498,0.581477
37.6,-3.13567,8.20846,-7.55395,0.581477
37.7,-3.44393,7.46461,-9.29356,0.581477
37.8,-3.70915,6.55755,-10.7993,0.581477
37.9,-3.92358,5.51607,-11.9663,0.581477
38,-4.08115,4.37838,-12.7121,0.581477
38.1,-4.17804,3.18937,-12.9876,0.581477
38.2,-4.21279,1.9969,-12.7833,0.581477
38.3,-4.18647,0.847713,-12.1301,0.581477
38.4,-4.10243,-0.21634,-11.0942,0.581477
38.5,-3.96603,-1.16142,-9.76754,0.581477
38.6,-3.78413,-1.96367,-8.25557,0.581477
38.7,-3.56452,-2.60992,-6.66474,0.581477
38.8,-3.31545,-3.09723,-5.09169,0.581477
38.9,-3.04507,-3.43151,-3.61562,0.581477
39,-2.76101,-3.62553,-2.29422,0.581477
39.1,-2.47014,-3.69672,-1.16303,0.581477
