time,x,y,z,L
25.6,-0.548774,-0.351441,-0.303257,0.259148
25.7,-0.530862,-0.369965,-0.383816,0.293925
25.8,-0.516595,-0.392144,-0.463889,0.326683
25.9,-0.505969,-0.417871,-0.543211,0.357401
26,-0.498972,-0.447115,-0.621509,0.386135
26.1,-0.495595,-0.47992,-0.698489,0.412983
26.2,-0.495838,-0.516398,-0.773825,0.438053
26.3,-0.499714,-0.556729,-0.847147,0.461453
26.4,-0.507256,-0.601155,-0.918031,0.483278
26.5,-0.518517,-0.649972,-0.985981,0.503607
26.6,-0.533578,-0.703526,-1.05042,0.522502
26.7,-0.552547,-0.762201,-1.11066,0.540004
26.8,-0.575558,-0.826403,-1.1659,0.556134
26.9,-0.602774,-0.896546,-1.21519,0.570888
27,-0.634378,-0.973025,-1.25741,0.584243
27.1,-0.670573,-1.05618,-1.29126,0.596148
27.2,-0.71157,-1.14626,-1.31522,0.606525
27.3,-0.757578,-1.24335,-1.3275,0.615265
27.4,-0.808781,-1.3473,-1.32611,0.622228
27.5,-0.865317,-1.45763,-1.30877,0.627229
27.6,-0.927245,-1.5734,-1.27298,0.630049
27.7,-0.994501,-1.69308,-1.21608,0.630416
27.8,-1.06685,-1.81437,-1.13533,0.628007
27.9,-1.1438,-1.93409,-1.02812,0.622441
28,-1.22458,-2.04796,-0.892242,0.613278
28.1,-1.30802,-2.15063,-0.72622,0.600016
28.2,-1.39248,-2.23563,-0.529796,0.58209
28.3,-1.47585,-2.29563,-0.304437,0.58209
28.4,-1.55547,-2.32291,-0.0538493,0.58209
28.5,-1.62823,-2.31006,0.215635,0.58209
28.6,-1.69064,-2.25098,0.494944,0.58209
28.7,-1.73909,-2.14199,0.772582,0.58209
28.8,-1.77012,-1.98284,1.03546,0.58209
28.9,-1.78077,-1.77742,1.27022,0.58209
29,-1.76893,-1.53378,1.4649,0.58209
29.1,-1.73363,-1.26347,1.61048,0.58209
29.2,-1.67523,-0.980116,1.70212,0.58209
29.3,-1.59536,-0.697722,1.73953,0.58209
29.4,-1.49678,-0.428906,1.72668,0.58209
29.5,-1.38308,-0.1836,1.67071,0.58209
29.6,-1.25826,0.031637,1.58062,0.58209
29.7,-1.12644,0.213651,1.46586,0.58209
29.8,-0.991467,0.36223,1.33524,0.58209
29.9,-0.856742,0.479375,1.19626,0.58209
30,-0.725075,0.56851,1.05477,0.58209
30.1,-0.598645,0.633773,0.914962,0.58209
30.2,-0.479016,0.679485,0.779589,0.58209
30.3,-0.367198,0.709783,0.650226,0.58209
30.4,-0.26373,0.728406,0.527582,0.58209
30.5,-0.168767,0.738609,0.411768,0.58209
30.6,-0.0821641,0.743138,0.302522,0.58209
30.7,-0.00355272,0.744263,0.199382,-0.33318
30.8,0.0675964,0.743831,0.101809,-0.0525465
30.9,0.13192,0.743328,0.00926622,0.0724046
31,0.19012,0.743937,-0.0787261,0.154355
31.1,0.242931,0.746598,-0.162561,0.215016
31.2,0.291101,0.752054,-0.242531,0.26296
31.3,0.335365,0.760892,-0.31882,0.302506
31.4,0.376441,0.773576,-0.391503,0.336125
31.5,0.415016,0.790477,-0.460551,0.365344
31.6,0.451745,0.811891,-0.525829,0.391147
31.7,0.487245,0.838056,-0.587102,0.414187
31.8,0.522094,0.869159,-0.644032,0.434906
31.9,0.556831,0.905346,-0.696182,0.453599
32,0.591957,0.946716,-0.743009,0.470459
32.1,0.627929,0.993319,-0.783865,0.485607
32.2,0.665166,1.04514,-0.817991,0.499105
32.3,0.704041,1.10209,-0.844518,0.510973
32.4,0.744876,1.16397,-0.862462,0.521192
32.5,0.787938,1.23044,-0.870735,0.529709
32.6,0.833431,1.30098,-0.868151,0.53644
32.7,0.881475,1.37486,-0.85345,0.541275
32.8,0.932099,1.45105,-0.825336,0.544071
32.9,0.985214,1.52821,-0.782529,0.544656
33,1.0406,1.60459,-0.723845,0.542831
33.1,1.09785,1.67806,-0.648301,0.538367
33.2,1.15641,1.746,-0.555247,0.531009
33.3,1.21547,1.80541,-0.44453,0.520476
33.4,1.27402,1.85289,-0.316665,0.506464
33.5,1.33079,1.88488,-0.173019,0.506464
33.6,1.38431,1.89778,-0.0159568,0.506464
33.7,1.4329,1.88828,0.151064,0.506464
33.8,1.47477,1.85374,0.323501,0.506464
33.9,1.50809,1.79252,0.495873,0.506464
34,1.5311,1.70434,0.662046,0.506464
34.1,1.54227,1.59051,0.815678,0.506464
34.2,1.54043,1.454,0.95075,0.506464
34.3,1.52484,1.29932,1.06212,0.506464
34.4,1.49537,1.13213,1.14601,0.506464
34.5,1.45244,0.958736,1.2003,0.506464
34.6,1.39705,0.785528,1.22469,0.506464
34.7,1.3307,0.618365,1.22048,0.506464
34.8,1.25525,0.462148,1.19032,0.506464
34.9,1.1728,0.320528,1.13779,0.506464
35,1.08552,0.195817,1.06687,0.506464
35.1,0.995549,0.0890551,0.98162,0.506464
35.2,0.904846,0.000193808,0.885788,0.506464
35.3,0.815152,-0.0716556,0.782652,0.506464
35.4,0.727921,-0.127965,0.6749,0.506464
35.5,0.644311,-0.170553,0.564621,0.506464
35.6,0.56519,-0.201389,0.453348,0.506464
35.7,0.491152,-0.222445,0.342139,0.506464
35.8,0.422552,-0.235599,0.231667,-0.707432
35.9,0.359541,-0.242565,0.122316,-0.306866
36,0.3021,-0.244869,0.0142542,-0.100405
36.1,0.250078,-0.243834,-0.092488,0.0300752
36.2,0.203219,-0.240588,-0.197972,0.124366
36.3,0.161197,-0.236074,-0.302308,0.197722
36.4,0.123632,-0.231077,-0.405628,0.257563
36.5,0.0901148,-0.226237,-0.508066,0.308053
36.6,0.0602184,-0.222077,-0.609745,0.351751
36.7,0.0335125,-0.219021,-0.710773,0.390329
36.8,0.00957104,-0.217418,-0.811238,0.424933
36.9,-0.0120217,-0.217557,-0.911208,0.456372
37,-0.0316672,-0.219686,-1.01073,0.485234
37.1,-0.0497513,-0.22403,-1.10982,0.511955
37.2,-0.0666435,-0.2308,-1.2085,0.536866
37.3,-0.0826985,-0.240211,-1.30674,0.560221
37.4,-0.0982582,-0.252493,-1.40451,0.582217
37.5,-0.113655,-0.267903,-1.50175,0.603012
37.6,-0.129216,-0.286735,-1.59839,0.62273
37.7,-0.145268,-0.309335,-1.6943,0.641472
37.8,-0.162141,-0.336108,-1.78934,0.659316
37.9,-0.180178,-0.367533,-1.88333,0.676328
38,-0.199736,-0.404179,-1.97601,0.692557
38.1,-0.221199,-0.446709,-2.06706,0.708038
38.2,-0.244982,-0.495906,-2.15609,0.722796
38.3,-0.271543,-0.552676,-2.24257,0.736841
