X,Y,Z,U,V
1.62,1.24,0.0,-3.354114390216451e-07,6.453150549805128e-07
1.62,1.26,0.0,-2.9266672842061706e-07,5.701536841490189e-07
1.62,1.28,0.0,-2.5525496232027614e-07,5.034166836842067e-07
1.62,1.3,0.0,-2.2252568013214362e-07,4.44203558039889e-07
1.62,1.32,0.0,-1.9390579209442954e-07,3.917042426304302e-07
1.62,1.34,0.0,-1.6889063608667882e-07,3.451908397098764e-07
1.62,1.36,0.0,-1.4703603154527444e-07,3.040099902229532e-07
1.62,1.38,0.0,-1.279512246470082e-07,2.675758523646049e-07
1.62,1.4,0.0,-1.1129262928122013e-07,2.353636551279889e-07
1.62,1.42,0.0,-9.675827782587192e-08,2.069037937035422e-07
1.62,1.44,0.0,-8.408290441893747e-08,1.817764329996933e-07
1.62,1.46,0.0,-7.303359131894054e-08,1.5960658561105037e-07
1.62,1.48,0.0,-6.340591612605431e-08,1.400596311152318e-07
1.62,1.5,0.0,-5.5020544137912906e-08,1.2283724451375856e-07
1.62,1.52,0.0,-4.772021599227013e-08,1.0767370284642801e-07
1.62,1.54,0.0,-4.136708605089655e-08,9.433254042165065e-08
1.62,1.56,0.0,-3.584037175294681e-08,8.260352465224268e-08
1.62,1.58,0.0,-3.10342784565011e-08,7.229992611499196e-08
1.62,1.6,0.0,-2.6856168136585647e-08,6.325605812169417e-08
1.62,1.62,0.0,-2.32249437564552e-08,5.532506276704592e-08
1.62,1.64,0.0,-2.0069624213204247e-08,4.837692208002768e-08
1.62,1.66,0.0,-1.7328087512958404e-08,4.229667453164853e-08
1.62,1.68,0.0,-1.494596228630307e-08,3.6982818729667807e-08
1.62,1.7,0.0,-1.2875649939857866e-08,3.23458876508519e-08
1.62,1.72,0.0,-1.1075461681052731e-08,2.8307178217567745e-08
1.62,1.74,0.0,-9.508856373802015e-09,2.4797622414911188e-08
1.62,1.76,0.0,-8.143766704194377e-09,2.175678746623364e-08
1.62,1.78,0.0,-6.9520024766319806e-09,1.9131993839761216e-08
1.62,1.8,0.0,-5.908721039140613e-09,1.687754104935265e-08
1.62,1.82,0.0,-4.991955867008414e-09,1.4954032341822723e-08
1.62,1.84,0.0,-4.1821952298897115e-09,1.3327790436094269e-08
1.62,1.86,0.0,-3.4620036407657504e-09,1.1970357500897877e-08
1.62,1.88,0.0,-2.8156794458580173e-09,1.085807353356385e-08
1.62,1.9,0.0,-2.2289424714502776e-09,9.971728238868568e-09
1.62,1.92,0.0,-1.6886461039239355e-09,9.296282410227264e-09
1.62,1.94,0.0,-1.182508553464432e-09,8.820655556950943e-09
1.62,1.96,0.0,-6.988601406018364e-10,8.537518789484566e-09
1.62,1.98,0.0,-2.270938158503167e-10,8.419883195039457e-09
1.62,2.0,0.0,0.0,0.0
1.64,0.0,0.0,0.1000000014901161,0.0
1.64,0.02,0.0,0.003267661928993875,-4.790074965886562e-07
1.64,0.04,0.0,-0.00018942866255348677,6.097164745802262e-06
1.64,0.06,0.0,-0.00024707415553067776,1.859895551825912e-05
1.64,0.08,0.0,-0.0002406575602912869,2.994620687083336e-05
1.64,0.1,0.0,-0.0002317374049243764,3.991893446096592e-05
1.64,0.12,0.0,-0.00022140413286388368,4.842618815609512e-05
1.64,0.14,0.0,-0.00021000666306763476,5.543695360688909e-05
1.64,0.16,0.0,-0.00019787212383492396,6.097271852575933e-05
1.64,0.1799999999999999,0.0,-0.0001853011070777469,6.509871783492245e-05
1.64,0.2,0.0,-0.00017255993726356713,6.791395417163988e-05
1.64,0.22,0.0,-0.00015987641755159582,6.954108230012208e-05
1.64,0.2399999999999999,0.0,-0.0001474385912039472,7.011699832675939e-05
1.64,0.26,0.0,-0.00013539585271675838,6.978467723005305e-05
1.64,0.28,0.0,-0.0001238617180040916,6.868652959663206e-05
1.64,0.2999999999999999,0.0,-0.00011291762515403088,6.695933213961004e-05
1.64,0.32,0.0,-0.00010261724583274916,6.473063607990339e-05
1.64,0.34,0.0,-9.299091092853066e-05,6.211646796331283e-05
1.64,0.3599999999999999,0.0,-8.404987189438149e-05,5.922009692565282e-05
1.64,0.38,0.0,-7.579022029323574e-05,5.6131636803630445e-05
1.64,0.4,0.0,-6.819636804311043e-05,5.292826798807577e-05
1.64,0.4199999999999999,0.0,-6.124404998449782e-05,4.967489228693743e-05
1.64,0.44,0.0,-5.490285120463103e-05,4.6425066956003096e-05
1.64,0.46,0.0,-4.913828755490699e-05,4.322209669380106e-05
1.64,0.4799999999999999,0.0,-4.391348256107981e-05,4.0100192039743807e-05
1.64,0.5,0.0,-3.919049063239618e-05,3.708562796635183e-05
1.64,0.52,0.0,-3.4931317730629867e-05,3.4197857171455185e-05
1.64,0.54,0.0,-3.1098688468789925e-05,3.1450548872944184e-05
1.64,0.56,0.0,-2.76566044401414e-05,2.8852536297204983e-05
1.64,0.5799999999999998,0.0,-2.457073345598734e-05,2.6408665156585856e-05
1.64,0.5999999999999999,0.0,-2.1808663976396405e-05,2.412054186032056e-05
1.64,0.62,0.0,-1.9340053778038064e-05,2.1987184573350955e-05
1.64,0.64,0.0,-1.713669706275788e-05,2.00055830248828e-05
1.64,0.66,0.0,-1.5172529891093394e-05,1.8171174583323305e-05
1.64,0.68,0.0,-1.3423590067273665e-05,1.6478244884351343e-05
1.64,0.7,0.0,-1.1867944396872096e-05,1.4920261479517711e-05
1.64,0.7199999999999999,0.0,-1.0485593546857824e-05,1.3490148758104933e-05
1.64,0.7399999999999999,0.0,-9.258362507481029e-06,1.2180511929437216e-05
1.64,0.76,0.0,-8.16978282814375e-06,1.0983817241541983e-05
1.64,0.78,0.0,-7.204971317502813e-06,9.892534929703007e-06
1.64,0.8,0.0,-6.350508707587482e-06,8.899250686577454e-06
1.64,0.82,0.0,-5.594320834106367e-06,7.996750758514014e-06
1.64,0.8399999999999999,0.0,-4.925564137767654e-06,7.178085122217454e-06
1.64,0.8599999999999999,0.0,-4.33451670772341e-06,6.43661259460071e-06
1.64,0.88,0.0,-3.812475637170033e-06,5.76603118280415e-06
1.64,0.9,0.0,-3.351661116762834e-06,5.160396492824482e-06
1.64,0.92,0.0,-2.945127432361332e-06,4.614130582962153e-06
1.64,0.94,0.0,-2.586680842080894e-06,4.1220232695146014e-06
1.64,0.96,0.0,-2.270804169311592e-06,3.6792275628939735e-06
1.64,0.98,0.0,-1.992587851633402e-06,3.281250628177492e-06
1.64,1.0,0.0,-1.7476671210344442e-06,2.9239414203803165e-06
1.64,1.02,0.0,-1.5321649510188735e-06,2.6034759369182334e-06
1.64,1.04,0.0,-1.3426403850977613e-06,2.31634085346465e-06
1.64,1.06,0.0,-1.1760418540567868e-06,2.0593161606773368e-06
1.64,1.08,0.0,-1.0296650925639332e-06,1.8294572944028155e-06
1.64,1.1,0.0,-9.011152762045665e-07,1.624077147658948e-06
1.64,1.12,0.0,-7.882730156468369e-07,1.4407282660111504e-06
1.64,1.14,0.0,-6.892638636037855e-07,1.2771854563065971e-06
1.64,1.16,0.0,-6.024310112389917e-07,1.1314289798480984e-06
1.64,1.18,0.0,-5.26310872656452e-07,1.0016284530060938e-06
1.64,1.2,0.0,-4.596112783765544e-07,8.861275392805559e-07
1.64,1.22,0.0,-4.0119202068410227e-07,7.834294854694703e-07
1.64,1.24,0.0,-3.500475150544357e-07,6.921835296216142e-07
1.64,1.26,0.0,-3.0529136225426973e-07,6.111721887774104e-07
1.64,1.28,0.0,-2.6614261500308853e-07,5.392994192217032e-07
1.64,1.3,0.0,-2.3191357116776282e-07,4.755796303146449e-07
1.64,1.32,0.0,-2.0199893229997209e-07,4.19127524279658e-07
1.64,1.34,0.0,-1.7586618190494312e-07,3.691487280620428e-07
1.64,1.36,0.0,-1.5304705217156796e-07,3.249311790679697e-07
1.64,1.38,0.0,-1.3312996103902685e-07,2.8583722386654335e-07
1.64,1.4,0.0,-1.1575331347819597e-07,2.512963874667785e-07
1.64,1.42,0.0,-1.0059957179080145e-07,2.2079877030062425e-07
1.64,1.44,0.0,-8.739000964386157e-08,1.9388903033266848e-07
1.64,1.46,0.0,-7.588007353200293e-08,1.7016090859589662e-07
1.64,1.48,0.0,-6.58552834663985e-08,1.4925225777266e-07
1.64,1.5,0.0,-5.712761199555223e-08,1.3084053508018925e-07
1.64,1.52,0.0,-4.953228723668237e-08,1.1463872258296395e-07
1.64,1.54,0.0,-4.292497150053917e-08,1.0039164006170405e-07
1.64,1.56,0.0,-3.717927238698703e-08,8.787261765836383e-08
1.64,1.58,0.0,-3.2184547969534384e-08,7.688049763930865e-08
1.64,1.6,0.0,-2.7843971926123757e-08,6.723693673685605e-08
1.64,1.62,0.0,-2.407282825883449e-08,5.878398261366998e-08
1.64,1.64,0.0,-2.0797008620681355e-08,5.138190002367104e-08
1.64,1.66,0.0,-1.7951688273642193e-08,4.490722420182493e-08
1.64,1.68,0.0,-1.548015937501039e-08,3.925102089301562e-08
1.64,1.7,0.0,-1.3332802662345836e-08,3.431733422085545e-08
1.64,1.72,0.0,-1.1466180710678956e-08,3.002180529761332e-08
1.64,1.74,0.0,-9.842237796210642e-09,2.6290446085944945e-08
1.64,1.76,0.0,-8.42759304276563e-09,2.3058554543346064e-08
1.64,1.78,0.0,-7.192914972336071e-09,2.0269758514410055e-08
1.64,1.8,0.0,-6.112366848444512e-09,1.7875177188541424e-08
1.64,1.82,0.0,-5.1631133077962254e-09,1.5832690217244377e-08
1.64,1.84,0.0,-4.324879736765802e-09,1.4106305791743109e-08
1.64,1.86,0.0,-3.5795566777590115e-09,1.2665620125382605e-08
1.64,1.88,0.0,-2.910842257726327e-09,1.1485361873360645e-08
1.64,1.9,0.0,-2.303916226748678e-09,1.0545016062590854e-08
1.64,1.92,0.0,-1.7451396867987636e-09,9.828523104616103e-09
1.64,1.94,0.0,-1.2217749906530882e-09,9.324049288402032e-09
1.64,1.96,0.0,-7.217224728471299e-10,9.023763908060512e-09
1.64,1.98,0.0,-2.3398790466277497e-10,8.899039675653504e-09
1.64,2.0,0.0,0.0,0.0
1.66,0.0,0.0,0.1000000014901161,0.0
1.66,0.02,0.0,0.003224727256574324,2.7692844121460138e-06
1.66,0.04,0.0,-0.00023250216342319703,1.0659921926792489e-05
1.66,0.06,0.0,-0.00028852599823913337,2.555943636022099e-05
1.66,0.08,0.0,-0.0002800357058640545,3.897847032316036e-05
1.66,0.1,0.0,-0.00026873685971881545,5.064776847947569e-05
1.66,0.12,0.0,-0.00025581937497895594,6.0468063442304874e-05
1.66,0.14,0.0,-0.00024172453621695768,6.841894177841358e-05
1.66,0.16,0.0,-0.0002268613240073155,7.454737019619502e-05
1.66,0.1799999999999999,0.0,-0.00021159888530155384,7.895464704551682e-05
1.66,0.2,0.0,-0.00019625771674568733,8.178215900414919e-05
1.66,0.22,0.0,-0.00018110570284472609,8.319748999102435e-05
1.66,0.2399999999999999,0.0,-0.0001663581266455926,8.338198146966375e-05
1.66,0.26,0.0,-0.00015218058286984294,8.252036838091601e-05
1.66,0.28,0.0,-0.00013869376997929737,8.079271585678488e-05
1.66,0.2999999999999999,0.0,-0.00012597929167648762,7.836859250371577e-05
1.66,0.32,0.0,-0.00011408579522060692,7.54032363088604e-05
1.66,0.34,0.0,-0.00010303497002268856,7.203538059708225e-05
1.66,0.3599999999999999,0.0,-9.282710085275673e-05,6.838638502743004e-05
1.66,0.38,0.0,-8.344600569634083e-05,6.456033647734747e-05
1.66,0.4,0.0,-7.486328813393906e-05,6.0644827492731865e-05
1.66,0.4199999999999999,0.0,-6.704190233214395e-05,5.6712171920760975e-05
1.66,0.44,0.0,-5.993907154379811e-05,5.28208694834402e-05
1.66,0.46,0.0,-5.350862480033531e-05,4.901717836066312e-05
1.66,0.4799999999999999,0.0,-4.770282687752609e-05,4.5336695024706896e-05
1.66,0.5,0.0,-4.247377816656704e-05,4.1805873038603335e-05
1.66,0.52,0.0,-3.777445721069929e-05,3.844343773532845e-05
1.66,0.54,0.0,-3.355947181971851e-05,3.526167256121588e-05
1.66,0.56,0.0,-2.9785576511162743e-05,3.226756649154706e-05
1.66,0.5799999999999998,0.0,-2.6412005614101463e-05,2.9463821386234703e-05
1.66,0.5999999999999999,0.0,-2.3400663348524235e-05,2.6849724412277472e-05
1.66,0.62,0.0,-2.0716204905324837e-05,2.4421894529055787e-05
1.66,0.64,0.0,-1.83260361497882e-05,2.2174914168583763e-05
1.66,0.66,0.0,-1.620025408463019e-05,2.0101858158781703e-05
1.66,0.68,0.0,-1.431154559487584e-05,1.8194732024631025e-05
1.66,0.7,0.0,-1.2635058176221666e-05,1.6444831350491815e-05
1.66,0.7199999999999999,0.0,-1.1148253224869596e-05,1.4843033108277784e-05
1.66,0.7399999999999999,0.0,-9.830749941151779e-06,1.3380028900656312e-05
1.66,0.76,0.0,-8.664165877409483e-06,1.2046509039698784e-05
1.66,0.78,0.0,-7.63195855716464e-06,1.0833305348823484e-05
1.66,0.8,0.0,-6.719271332683246e-06,9.731499583834051e-06
1.66,0.82,0.0,-5.9127856672961415e-06,8.732503443896184e-06
1.66,0.8399999999999999,0.0,-5.200581273129447e-06,7.828115299472374e-06
1.66,0.8599999999999999,0.0,-4.572004959140848e-06,7.010558007090482e-06
1.66,0.88,0.0,-4.017548611485118e-06,6.272501510275939e-06
1.66,0.9,0.0,-3.528736408013329e-06,5.607073338390849e-06
1.66,0.92,0.0,-3.0980211366796735e-06,5.007859604763628e-06
1.66,0.94,0.0,-2.7186893241224015e-06,4.4688986655412255e-06
1.66,0.96,0.0,-2.3847747699839074e-06,3.984669223932472e-06
1.66,0.98,0.0,-2.0909800121502457e-06,3.550074343757096e-06
1.66,1.0,0.0,-1.8326052081513384e-06,3.160422564617329e-06
1.66,1.02,0.0,-1.6054839007092888e-06,2.811407082198475e-06
1.66,1.04,0.0,-1.40592513478801e-06,2.4990837653801825e-06
1.66,1.06,0.0,-1.230661404769909e-06,2.2198486217965383e-06
1.66,1.08,0.0,-1.076801929927771e-06,1.9704151906037804e-06
1.66,1.1,0.0,-9.417907813878537e-07,1.7477922314447074e-06
1.66,1.12,0.0,-8.233694121806602e-07,1.549261988403366e-06
1.66,1.14,0.0,-7.195431721640498e-07,1.3723592340605687e-06
1.66,1.16,0.0,-6.285514204067584e-07,1.2148512389531502e-06
1.66,1.18,0.0,-5.488408781872224e-07,1.074718763546561e-06
1.66,1.2,0.0,-4.790418954891722e-07,9.501381313218958e-07
1.66,1.22,0.0,-4.179473323485188e-07,8.394644111136639e-07
1.66,1.24,0.0,-3.6449378335784645e-07,7.412157130230735e-07
1.66,1.26,0.0,-3.1774489890687134e-07,6.540585838989905e-07
1.66,1.28,0.0,-2.768765802533125e-07,5.767944745364949e-07
1.66,1.3,0.0,-2.411638472623496e-07,5.083472405612161e-07
1.66,1.32,0.0,-2.0996919765140785e-07,4.477516317523348e-07
1.66,1.34,0.0,-1.827322948878228e-07,3.9414271972918697e-07
1.66,1.36,0.0,-1.5896083858805195e-07,3.467462110045162e-07
1.66,1.38,0.0,-1.3822248644934806e-07,3.048695909928327e-07
1.66,1.4,0.0,-1.201377105064375e-07,2.6789404432596544e-07
1.66,1.42,0.0,-1.0437348294793424e-07,2.352670974991638e-07
1.66,1.44,0.0,-9.063769795122883e-08,2.0649593122870153e-07
1.66,1.46,0.0,-7.867424609938088e-08,1.8114131176561602e-07
1.66,1.48,0.0,-6.825866702437298e-08,1.5881209263410329e-07
1.66,1.5,0.0,-5.919431406842117e-08,1.3916024072999373e-07
1.66,1.52,0.0,-5.13089720539735e-08,1.2187634333111468e-07
1.66,1.54,0.0,-4.445187578293546e-08,1.0668555526344494e-07
1.66,1.56,0.0,-3.849108272006761e-08,9.334394817720874e-08
1.66,1.58,0.0,-3.331115852215632e-08,8.163522657124492e-08
1.66,1.6,0.0,-2.8811138715558425e-08,7.136777782887813e-08
1.66,1.62,0.0,-2.4902733956755768e-08,6.237202606980981e-08
1.66,1.64,0.0,-2.1508749985176332e-08,5.4498062063181567e-08
1.66,1.66,0.0,-1.8561696641467898e-08,4.7613523775769904e-08
1.66,1.68,0.0,-1.6002563219856574e-08,4.160170433978732e-08
1.66,1.7,0.0,-1.37797399882083e-08,3.635986631429048e-08
1.66,1.72,0.0,-1.18480679780771e-08,3.1797743083026215e-08
1.66,1.74,0.0,-1.0168001149947653e-08,2.7836210082312123e-08
1.66,1.76,0.0,-8.704866803344566e-09,2.4406110289720674e-08
1.66,1.78,0.0,-7.428211651763523e-09,2.1447220033789568e-08
1.66,1.8,0.0,-6.311222339983199e-09,1.890734271367168e-08
1.66,1.82,0.0,-5.330210365210058e-09,1.6741519453335267e-08
1.66,1.84,0.0,-4.4641523903234105e-09,1.4911347066006867e-08
1.66,1.86,0.0,-3.6942778217115827e-09,1.338439497984446e-08
1.66,1.88,0.0,-3.003696278322897e-09,1.2133713984505729e-08
1.66,1.9,0.0,-2.3770582132571934e-09,1.1137430809756798e-08
1.66,1.92,0.0,-1.800242473446794e-09,1.0378423650843176e-08
1.66,1.94,0.0,-1.2600650087193539e-09,9.844074667479787e-09
1.66,1.96,0.0,-7.440052154786473e-10,9.526030606124111e-09
1.66,1.98,0.0,-2.406899610616038e-10,9.393966954979602e-09
1.66,2.0,0.0,0.0,0.0
1.68,0.0,0.0,0.1000000014901161,0.0
1.68,0.02,0.0,0.0031743591768829934,7.367390855772528e-06
1.68,0.04,0.0,-0.0002831020053788859,1.6852671397097495e-05
1.68,0.06,0.0,-0.0003370132219335507,3.4633182108554994e-05
1.68,0.08,0.0,-0.0003258595173583931,5.0505968869712274e-05
1.68,0.1,0.0,-0.0003115446048905875,6.414241101815852e-05
1.68,0.12,0.0,-0.0002953892813549423,7.543867592962091e-05
1.68,0.14,0.0,-0.00027795372610688154,8.439510896529773e-05
1.68,0.16,0.0,-0.0002597494429380109,9.109846173746733e-05
1.68,0.1799999999999999,0.0,-0.00024122860231486057,9.570240425304984e-05
1.68,0.2,0.0,-0.00022277457135350608,9.84072025477296e-05
1.68,0.22,0.0,-0.00020469915183215332,9.944072586334771e-05
1.68,0.2399999999999999,0.0,-0.0001872449453961716,9.904216062196739e-05
1.68,0.26,0.0,-0.00017059116623879312,9.74490666382311e-05
1.68,0.28,0.0,-0.00015486142071096423,9.488784556411933e-05
1.68,0.2999999999999999,0.0,-0.00014013228711442233,9.156732522782712e-05
1.68,0.32,0.0,-0.00012644186159074488,8.76749709781154e-05
1.68,0.34,0.0,-0.00011379773246627564,8.337517165290197e-05
1.68,0.3599999999999999,0.0,-0.00010218408193580112,7.880906761189728e-05
1.68,0.38,0.0,-9.156778702244056e-05,7.409545369273144e-05
1.68,0.4,0.0,-8.190350853408313e-05,6.933237393877151e-05
1.68,0.4199999999999999,0.0,-7.313782866902217e-05,6.459911034490105e-05
1.68,0.44,0.0,-6.521253680793465e-05,5.9958345186899285e-05
1.68,0.46,0.0,-5.806717916388322e-05,5.545834154859632e-05
1.68,0.4799999999999999,0.0,-5.1640989482824845e-05,5.113503853816084e-05
1.68,0.5,0.0,-4.58743108825058e-05,4.701399730607748e-05
1.68,0.52,0.0,-4.070960734337691e-05,4.3112163090695927e-05
1.68,0.54,0.0,-3.609215004785157e-05,3.943942910552884e-05
1.68,0.56,0.0,-3.197045038434412e-05,3.600000203595667e-05
1.68,0.5799999999999998,0.0,-2.8296498943114487e-05,3.279357787647955e-05
1.68,0.5999999999999999,0.0,-2.502585870251362e-05,2.981634216383624e-05
1.68,0.62,0.0,-2.211765100254698e-05,2.7061811410470197e-05
1.68,0.64,0.0,-1.9534464812317355e-05,2.4521533529064415e-05
1.68,0.66,0.0,-1.724221310461573e-05,2.2185664865359296e-05
1.68,0.68,0.0,-1.5209954694407818e-05,2.004344056035884e-05
1.68,0.7,0.0,-1.340969550418876e-05,1.8083553653579667e-05
1.68,0.7199999999999999,0.0,-1.1816179718963297e-05,1.6294456829362797e-05
1.68,0.7399999999999999,0.0,-1.0406678532352833e-05,1.466459914093604e-05
1.68,0.76,0.0,-9.160782027203625e-06,1.3182608513388058e-05
1.68,0.78,0.0,-8.06019806294769e-06,1.1837429382440689e-05
1.68,0.8,0.0,-7.0885607605102765e-06,1.061842350135306e-05
1.68,0.82,0.0,-6.23125020339283e-06,9.515440757031598e-06
1.68,0.8399999999999999,0.0,-5.475224245097909e-06,8.518865780954259e-06
1.68,0.8599999999999999,0.0,-4.808862775283519e-06,7.619645216373439e-06
1.68,0.88,0.0,-4.221824407418427e-06,6.809299701865624e-06
1.68,0.9,0.0,-3.7049152753848383e-06,6.079923941917116e-06
1.68,0.92,0.0,-3.2499694386222106e-06,5.424177646290632e-06
1.68,0.94,0.0,-2.8497402739057165e-06,4.835269619807984e-06
1.68,0.96,0.0,-2.497802160163175e-06,4.306936861812844e-06
1.68,0.98,0.0,-2.18846172796486e-06,3.833420179644857e-06
1.68,1.0,0.0,-1.916677937482611e-06,3.409437523607604e-06
1.68,1.02,0.0,-1.6779902601123866e-06,3.030156003785529e-06
1.68,1.04,0.0,-1.4684542636973584e-06,2.691163344275965e-06
1.68,1.06,0.0,-1.284583934902663e-06,2.388439361496544e-06
1.68,1.08,0.0,-1.123300111409022e-06,2.1183279146058157e-06
1.68,1.1,0.0,-9.818844387023914e-07,1.877509662909156e-06
1.68,1.12,0.0,-8.579383094977627e-07,1.662975873276879e-06
1.68,1.14,0.0,-7.493462869185162e-07,1.4720034465472767e-06
1.68,1.16,0.0,-6.542435545220978e-07,1.3021312726261172e-06
1.68,1.18,0.0,-5.709869764823464e-07,1.151137976987662e-06
1.68,1.2,0.0,-4.981293892983906e-07,1.0170210843894268e-06
1.68,1.22,0.0,-4.3439678205907044e-07,8.979775970324897e-07
1.68,1.24,0.0,-3.7866805543489226e-07,7.92385962621308e-07
1.68,1.26,0.0,-3.2995708017238414e-07,6.9878939153869e-07
1.68,1.28,0.0,-2.873968039690554e-07,6.158804705999614e-07
1.68,1.3,0.0,-2.502251812969444e-07,5.42487012710261e-07
1.68,1.32,0.0,-2.177727241346312e-07,4.775590764945552e-07
1.68,1.34,0.0,-1.89451492795981e-07,4.201570870020218e-07
1.68,1.36,0.0,-1.6474536525312098e-07,3.6944098741119933e-07
1.68,1.38,0.0,-1.4320144068952004e-07,3.246603518747145e-07
1.68,1.4,0.0,-1.2442244863408038e-07,2.8514539091162576e-07
1.68,1.42,0.0,-1.0806004906271877e-07,2.502987828123143e-07
1.68,1.44,0.0,-9.380892144777721e-08,2.1958826714777915e-07
1.68,1.46,0.0,-8.140155201827126e-08,1.9253993949708122e-07
1.68,1.48,0.0,-7.060363858771564e-08,1.687321897839359e-07
1.68,1.5,0.0,-6.121004132479269e-08,1.477902300355126e-07
1.68,1.52,0.0,-5.3041215890468404e-08,1.2938116085691497e-07
1.68,1.54,0.0,-4.594007253982156e-08,1.1320952938679429e-07
1.68,1.56,0.0,-3.976921117606493e-08,9.901333491241262e-08
1.68,1.58,0.0,-3.440848802836694e-08,8.656044163868509e-08
1.68,1.6,0.0,-2.9752874677055687e-08,7.564536129834625e-08
1.68,1.62,0.0,-2.5710574635592445e-08,6.608637134107596e-08
1.68,1.64,0.0,-2.220136667786533e-08,5.772293733669629e-08
1.68,1.66,0.0,-1.9155147625445967e-08,5.0413410965426224e-08
1.68,1.68,0.0,-1.6510650430556567e-08,4.403297754497131e-08
1.68,1.7,0.0,-1.4214316149675853e-08,3.847182946164654e-08
1.68,1.72,0.0,-1.2219300838436254e-08,3.363354413512547e-08
1.68,1.74,0.0,-1.0484600545014922e-08,2.9433647260111226e-08
1.68,1.76,0.0,-8.974279467063011e-09,2.579834404110224e-08
1.68,1.78,0.0,-7.656787993345996e-09,2.26634029774484e-08
1.68,1.8,0.0,-6.504358799513926e-09,1.997317847485144e-08
1.68,1.82,0.0,-5.492470428738739e-09,1.7679760166721084e-08
1.68,1.84,0.0,-4.599368880669111e-09,1.574223833510438e-08
1.68,1.86,0.0,-3.805638672181634e-09,1.4126076237280907e-08
1.68,1.88,0.0,-3.0938156344603673e-09,1.2802581481739748e-08
1.68,1.9,0.0,-2.4480343846872764e-09,1.1748469867423132e-08
1.68,1.92,0.0,-1.8537039668631558e-09,1.0945516313853729e-08
1.68,1.94,0.0,-1.297205607860189e-09,1.0380288515895154e-08
1.68,1.96,0.0,-7.656088990723867e-10,1.004389032190195e-08
1.68,1.98,0.0,-2.4717194433585045e-10,9.90424253636201e-09
1.68,2.0,0.0,0.0,0.0
1.7,0.0,0.0,0.1000000014901161,0.0
1.7,0.02,0.0,0.0031152049100346326,1.3767986649625696e-05
1.7,0.04,0.0,-0.0003426083638642593,2.5193718445592028e-05
1.7,0.06,0.0,-0.00039376109812634056,4.6442633818326606e-05
1.7,0.08,0.0,-0.00037917753296013297,6.521954574557003e-05
1.7,0.1,0.0,-0.0003610292954272312,8.112523116307132e-05
1.7,0.12,0.0,-0.0003408104423906672,9.405915572691674e-05
1.7,0.14,0.0,-0.0003192344569767209,0.0001040589266259542
1.7,0.16,0.0,-0.00029694072120295227,0.00011127262080619551
1.7,0.1799999999999999,0.0,-0.00027448073270595853,0.00011592962500844504
1.7,0.2,0.0,-0.00025230907029412733,0.00011831169607694784
1.7,0.22,0.0,-0.00023078347475399984,0.00011872718454064203
1.7,0.2399999999999999,0.0,-0.0002101713334321128,0.00011749002004326708
1.7,0.26,0.0,-0.00019066000079103092,0.00011490393300762112
1.7,0.28,0.0,-0.00017236887946914698,0.00011125162437244388
1.7,0.2999999999999999,0.0,-0.00015536176195660409,0.00010678817270978465
1.7,0.32,0.0,-0.00013965846248003132,0.0001017378056641206
1.7,0.34,0.0,-0.0001252451940194395,9.629317017216227e-05
1.7,0.3599999999999999,0.0,-0.00011208345461598364,9.061633687939424e-05
1.7,0.38,0.0,-0.00010011739269371095,8.484091376996102e-05
1.7,0.4,0.0,-8.927974486336982e-05,7.907478797814563e-05
1.7,0.4199999999999999,0.0,-7.949650428847793e-05,7.340314458581161e-05
1.7,0.44,0.0,-7.069050266638808e-05,6.789151914784898e-05
1.7,0.46,0.0,-6.278408924715525e-05,6.258872536119075e-05
1.7,0.4799999999999999,0.0,-5.5701076826192395e-05,5.752956270443598e-05
1.7,0.5,0.0,-4.936810450663287e-05,5.273725444012556e-05
1.7,0.52,0.0,-4.371554477037486e-05,4.8225597788543865e-05
1.7,0.54,0.0,-3.8678060678393e-05,4.400082875378192e-05
1.7,0.56,0.0,-3.4194899240300514e-05,4.006321687931009e-05
1.7,0.5799999999999998,0.0,-3.0209989753080134e-05,3.640841241874493e-05
1.7,0.5999999999999999,0.0,-2.667190133553744e-05,3.3028571778492164e-05
1.7,0.62,0.0,-2.3533701840413016e-05,2.991328792025875e-05
1.7,0.64,0.0,-2.0752750543277465e-05,2.7050351639095856e-05
1.7,0.66,0.0,-1.829044917230884e-05,2.442636791476065e-05
1.7,0.68,0.0,-1.6111969641591878e-05,2.2027249321481003e-05
1.7,0.7,0.0,-1.4185971992701223e-05,1.98386060733348e-05
1.7,0.7199999999999999,0.0,-1.248432228015534e-05,1.7846049871361142e-05
1.7,0.7399999999999999,0.0,-1.098181723889296e-05,1.603542642091929e-05
1.7,0.76,0.0,-9.655920365703034e-06,1.4392989368942348e-05
1.7,0.78,0.0,-8.486512383808435e-06,1.290552650148846e-05
1.7,0.8,0.0,-7.455657821223891e-06,1.1560447350999222e-05
1.7,0.82,0.0,-6.547388523636744e-06,1.034583988472546e-05
1.7,0.8399999999999999,0.0,-5.747504265690426e-06,9.25050266757294e-06
1.7,0.8599999999999999,0.0,-5.043390161048641e-06,8.263957796633508e-06
1.7,0.88,0.0,-4.423850254785435e-06,7.37644897166863e-06
1.7,0.9,0.0,-3.87895647511538e-06,6.578928276463586e-06
1.7,0.92,0.0,-3.399911997071467e-06,5.863034581786983e-06
1.7,0.94,0.0,-2.9789280067338195e-06,5.221065924576607e-06
