time,x,y,z,L
29.3,-1.25997,-0.324109,0.65141,0.301851
29.4,-1.36956,-0.364316,0.485246,0.301851
29.5,-1.46596,-0.382874,0.305798,0.301851
29.6,-1.54748,-0.376518,0.116808,0.301851
29.7,-1.61273,-0.343337,-0.077563,0.301851
29.8,-1.66072,-0.282994,-0.272922,0.301851
29.9,-1.69088,-0.196799,-0.464847,0.301851
30,-1.70304,-0.0876471,-0.64909,0.301851
30.1,-1.69745,0.04019,-0.821768,0.301851
30.2,-1.67475,0.181382,-0.979525,0.301851
30.3,-1.6359,0.329943,-1.11966,0.301851
30.4,-1.58214,0.479657,-1.24018,0.301851
30.5,-1.51495,0.624505,-1.33987,0.301851
30.6,-1.43592,0.759029,-1.41822,0.301851
30.7,-1.34675,0.878617,-1.47541,0.301851
30.8,-1.24915,0.979702,-1.51218,0.301851
30.9,-1.14479,1.05984,-1.52977,0.301851
31,-1.0353,1.11774,-1.52975,0.301851
31.1,-0.922148,1.15312,-1.51391,0.301851
31.2,-0.806717,1.16668,-1.4842,0.301851
31.3,-0.690228,1.15984,-1.44257,0.301851
31.4,-0.573757,1.1346,-1.3909,0.301851
31.5,-0.458238,1.09338,-1.33096,0.301851
31.6,-0.344469,1.03881,-1.26437,0.301851
31.7,-0.233128,0.973639,-1.19253,0.301851
31.8,-0.124788,0.900578,-1.11663,0.301851
31.9,-0.0199337,0.822236,-1.03766,0.301851
32,0.081021,0.741046,-0.956395,0.301851
32.1,0.177713,0.659231,-0.873411,0.301851
32.2,0.269815,0.578779,-0.789114,-0.303843
32.3,0.357021,0.501434,-0.703752,-0.121577
32.4,0.439027,0.428704,-0.617442,-0.00143468
32.5,0.515526,0.361867,-0.530193,0.0868721
32.6,0.586196,0.301984,-0.441926,0.155783
32.7,0.650686,0.249913,-0.352502,0.211564
32.8,0.708619,0.206319,-0.261742,0.257784
32.9,0.75958,0.171685,-0.169448,0.296658
33,0.803119,0.146311,-0.0754271,0.329633
33.1,0.838746,0.130315,0.0204873,0.357696
33.2,0.865941,0.123627,0.118415,0.381532
33.3,0.88415,0.125971,0.218403,0.401623
33.4,0.892798,0.136849,0.320405,0.418301
33.5,0.891296,0.155523,0.424254,0.431791
33.6,0.879056,0.180991,0.529638,0.442228
33.7,0.855507,0.211963,0.63607,0.449674
33.8,0.820112,0.24685,0.742867,0.454134
33.9,0.772396,0.283757,0.84912,0.455551
34,0.711967,0.320492,0.953669,0.453811
34.1,0.63855,0.354596,1.05509,0.448748
34.2,0.552019,0.383403,1.15168,0.440132
34.3,0.452427,0.40413,1.24147,0.427662
34.4,0.34005,0.414005,1.32221,0.410957
34.5,0.21541,0.410437,1.39142,0.389533
34.6,0.079317,0.391212,1.44647,0.36278
34.7,-0.0671131,0.354734,1.48461,0.329921
34.8,-0.222437,0.300258,1.5031,0.329921
34.9,-0.384881,0.228132,1.49935,0.329921
35,-0.552345,0.139992,1.47105,0.329921
35.1,-0.722432,0.0388868,1.41635,0.329921
35.2,-0.892489,-0.0707011,1.33405,0.329921
35.3,-1.05967,-0.182962,1.22372,0.329921
35.4,-1.22101,-0.291024,1.08586,0.329921
35.5,-1.37354,-0.387359,0.921998,0.329921
35.6,-1.51435,-0.464326,0.734718,0.329921
35.7,-1.64077,-0.514791,0.527627,0.329921
35.8,-1.75041,-0.532771,0.30525,0.329921
35.9,-1.84127,-0.514026,0.0728444,0.329921
36,-1.91186,-0.456509,-0.163838,0.329921
36.1,-1.96123,-0.360636,-0.398841,0.329921
36.2,-1.98896,-0.229308,-0.626305,0.329921
36.3,-1.99523,-0.0677055,-0.840767,0.329921
36.4,-1.98074,0.117139,-1.03742,0.329921
36.5,-1.94667,0.316927,-1.21233,0.329921
36.6,-1.89459,0.52276,-1.36257,0.329921
36.7,-1.82639,0.725813,-1.48626,0.329921
36.8,-1.74418,0.917949,-1.58258,0.329921
36.9,-1.65016,1.09219,-1.65171,0.329921
37,-1.54659,1.24307,-1.69464,0.329921
37.1,-1.43568,1.36677,-1.71307,0.329921
37.2,-1.31951,1.46116,-1.70922,0.329921
37.3,-1.20001,1.52566,-1.68563,0.329921
37.4,-1.07893,1.56105,-1.64501,0.329921
37.5,-0.957797,1.5692,-1.59011,0.329921
37.6,-0.837934,1.55281,-1.52359,0.329921
37.7,-0.720449,1.51511,-1.44793,0.329921
37.8,-0.606257,1.45962,-1.36536,0.329921
37.9,-0.496095,1.38993,-1.27786,0.329921
38,-0.390542,1.30956,-1.18711,0.329921
38.1,-0.290047,1.2218,-1.09447,0.329921
38.2,-0.194948,1.12964,-1.00108,0.329921
38.3,-0.105498,1.03572,-0.907783,0.329921
38.4,-0.0218846,0.942342,-0.815213,0.329921
38.5,0.0557528,0.8514,-0.723809,0.329921
38.6,0.127305,0.764453,-0.633852,0.329921
38.7,0.192678,0.682727,-0.545489,-0.158955
38.8,0.251788,0.607148,-0.458774,-0.0539061
38.9,0.304546,0.538372,-0.373687,0.0241529
39,0.350855,0.476815,-0.290164,0.0848718
39.1,0.390609,0.422684,-0.208123,0.133461
39.2,0.423686,0.375997,-0.12748,0.173021
39.3,0.449954,0.336607,-0.0481704,0.205524
39.4,0.469268,0.304218,0.0298338,0.232283
39.5,0.481478,0.278398,0.106509,0.254202
39.6,0.486434,0.25859,0.181768,0.271912
39.7,0.483993,0.244121,0.255445,0.285858
39.8,0.474025,0.234216,0.327292,0.296345
39.9,0.456427,0.228002,0.396962,0.303581
40,0.431132,0.224522,0.464012,0.307684
40.1,0.398118,0.222758,0.527893,0.308712
40.2,0.357427,0.221644,0.587953,0.306658
40.3,0.309173,0.2201,0.643441,0.301465
40.4,0.253555,0.217064,0.693512,0.293022
40.5,0.190872,0.211537,0.737246,0.281167
40.6,0.121531,0.202627,0.773659,0.265629
40.7,0.0460587,0.189606,0.801736,0.246263
40.8,-0.0348927,0.171963,0.820455,0.222568
40.9,-0.120542,0.149459,0.828831,0.222568
41,-0.209977,0.122174,0.825952,0.222568
41.1,-0.302165,0.0905452,0.811033,0.222568
41.2,-0.395956,0.0553856,0.783457,0.222568
41.3,-0.490103,0.0178805,0.742828,0.222568
41.4,-0.583278,-0.0204409,0.689017,0.222568
41.5,-0.674103,-0.0577647,0.622196,0.222568
41.6,-0.761178,-0.0920803,0.542869,0.222568
41.7,-0.843113,-0.121294,0.451886,0.222568
41.8,-0.918569,-0.143361,0.350442,0.222568
41.9,-0.986286,-0.156432,0.240058,0.222568
42,-1.04513,-0.158992,0.122545,0.222568
42.1,-1.0941,-0.149986,-5.04455e-05,0.222568
42.2,-1.13241,-0.12892,-0.125514,0.222568
42.3,-1.15942,-0.0959249,-0.251541,0.222568
42.4,-1.17475,-0.0517679,-0.375821,0.222568
42.5,-1.17821,0.00217385,-0.496123,0.222568
42.6,-1.16983,0.0639897,-0.610372,0.222568
42.7,-1.14984,0.131349,-0.716719,0.222568
42.8,-1.11864,0.20164,-0.813598,0.222568
42.9,-1.07682,0.272128,-0.899758,0.222568
43,-1.02509,0.340109,-0.97429,0.222568
43.1,-0.964258,0.403053,-1.03662,0.222568
43.2,-0.895214,0.458729,-1.0865,0.222568
43.3,-0.818892,0.505297,-1.12398,0.222568
43.4,-0.736249,0.54137,-1.14936,0.222568
43.5,-0.648235,0.566045,-1.16316,0.222568
43.6,-0.555781,0.578898,-1.16604,0.222568
43.7,-0.459779,0.579961,-1.15881,0.222568
43.8,-0.361075,0.569675,-1.1423,0.222568
43.9,-0.260461,0.548833,-1.11738,0.222568
44,-0.158673,0.518516,-1.0849,0.222568
44.1,-0.0563938,0.480023,-1.04566,0.222568
44.2,0.0457453,0.434811,-1.0004,0.222568
44.3,0.147157,0.384438,-0.949749,0.222568
44.4,0.247289,0.330511,-0.894243,0.222568
44.5,0.345617,0.274645,-0.834314,-0.252977
44.6,0.441633,0.218436,-0.770279,-0.0904049
44.7,0.534837,0.163428,-0.702353,0.0238434
44.8,0.624721,0.111103,-0.630647,0.111323
44.9,0.710767,0.0628655,-0.55518,0.181733
45,0.792432,0.020033,-0.475887,0.240233
45.1,0.869141,-0.0161715,-0.392631,0.289877
45.2,0.940277,-0.0446278,-0.30522,0.332611
45.3,1.00518,-0.064329,-0.213417,0.369741
45.4,1.06313,-0.0743969,-0.116961,0.402174
45.5,1.11335,-0.0741029,-0.0155829,0.430553
45.6,1.15503,-0.0628954,0.0909683,0.455338
45.7,1.18726,-0.0404372,0.202904,0.476856
45.8,1.2091,-0.00665091,0.320364,0.495334
45.9,1.21957,0.0382258,0.443385,0.510917
46,1.21764,0.0935769,0.57186,0.523686
46.1,1.20226,0.158338,0.705495,0.533661
46.2,1.17238,0.230925,0.843758,0.54081
46.3,1.12697,0.309165,0.985827,0.545049
46.4,1.06506,0.39024,1.13053,0.546242
46.5,0.985798,0.470655,1.27629,0.544198
46.6,0.888459,0.546245,1.42106,0.538663
46.7,0.772533,0.612234,1.56229,0.529315
46.8,0.637773,0.663372,1.69689,0.515741
