X,Y,Z,u,v,p,rho,T,Mach
  1.01010101E-06,  1.01010101E-07,  0.00000000E+00,  5.82435057E+02,  4.46402953E+01,  2.16602120E+05,  1.61351348E+00,  4.67743981E+02,  1.34744270E+00
  1.01010101E-06,  2.02020202E-07,  0.00000000E+00,  8.59184072E+02,  7.43578871E+01,  2.10531905E+05,  1.54381533E+00,  4.75160876E+02,  1.97370067E+00
  1.01010101E-06,  3.03030303E-07,  0.00000000E+00,  1.03582307E+03,  9.84742956E+01,  1.95038811E+05,  1.51410621E+00,  4.48830957E+02,  2.45015177E+00
  1.01010101E-06,  4.04040404E-07,  0.00000000E+00,  1.15574163E+03,  1.08628906E+02,  1.84072399E+05,  1.54195878E+00,  4.15943184E+02,  2.83954461E+00
  1.01010101E-06,  5.05050505E-07,  0.00000000E+00,  1.23884463E+03,  1.10865021E+02,  1.73107181E+05,  1.56885510E+00,  3.84459285E+02,  3.16459995E+00
  1.01010101E-06,  6.06060606E-07,  0.00000000E+00,  1.29518435E+03,  1.05598480E+02,  1.63121801E+05,  1.59087202E+00,  3.57268615E+02,  3.42979278E+00
  1.01010101E-06,  7.07070707E-07,  0.00000000E+00,  1.33070991E+03,  9.47369090E+01,  1.53310978E+05,  1.59501375E+00,  3.34909084E+02,  3.63674437E+00
  1.01010101E-06,  8.08080808E-07,  0.00000000E+00,  1.35000882E+03,  7.96834032E+01,  1.43120698E+05,  1.57243022E+00,  3.17138645E+02,  3.78845610E+00
  1.01010101E-06,  9.09090909E-07,  0.00000000E+00,  1.35813012E+03,  6.15874831E+01,  1.32226359E+05,  1.51857681E+00,  3.03388686E+02,  3.89388218E+00
  1.01010101E-06,  1.01010101E-06,  0.00000000E+00,  1.36080083E+03,  4.13401142E+01,  1.20709984E+05,  1.43522157E+00,  2.93050415E+02,  3.96751652E+00
  1.01010101E-06,  1.11111111E-06,  0.00000000E+00,  1.36267835E+03,  1.97593573E+01,  1.09090308E+05,  1.33070210E+00,  2.85642896E+02,  4.02274341E+00
  1.01010101E-06,  1.21212121E-06,  0.00000000E+00,  1.36539536E+03, -2.08248943E+00,  9.82603396E+04,  1.21924995E+00,  2.80804211E+02,  4.06492144E+00
  1.01010101E-06,  1.31313131E-06,  0.00000000E+00,  1.36788024E+03, -2.23965622E+01,  8.94315554E+04,  1.12030201E+00,  2.78146610E+02,  4.09227146E+00
  1.01010101E-06,  1.41414141E-06,  0.00000000E+00,  1.36875363E+03, -3.84141440E+01,  8.38343419E+04,  1.05404262E+00,  2.77128947E+02,  4.10346131E+00
  1.01010101E-06,  1.51515152E-06,  0.00000000E+00,  1.36813420E+03, -4.71877389E+01,  8.20854175E+04,  1.03229909E+00,  2.77063025E+02,  4.10291590E+00
  1.01010101E-06,  1.61616162E-06,  0.00000000E+00,  1.36729806E+03, -4.71102732E+01,  8.39392284E+04,  1.05467399E+00,  2.77309558E+02,  4.09858031E+00
  1.01010101E-06,  1.71717172E-06,  0.00000000E+00,  1.36715528E+03, -3.89383418E+01,  8.82516518E+04,  1.10756328E+00,  2.77633838E+02,  4.09498919E+00
  1.01010101E-06,  1.81818182E-06,  0.00000000E+00,  1.36739675E+03, -2.57811202E+01,  9.33440871E+04,  1.16838040E+00,  2.78368863E+02,  4.08937022E+00
  1.01010101E-06,  1.91919192E-06,  0.00000000E+00,  1.36706108E+03, -1.15710955E+01,  9.80618349E+04,  1.21999671E+00,  2.80065402E+02,  4.07538630E+00
  1.01010101E-06,  2.02020202E-06,  0.00000000E+00,  1.36549313E+03,  6.60589523E-01,  1.01903810E+05,  1.25485299E+00,  2.82953893E+02,  4.04973655E+00
  1.01010101E-06,  2.12121212E-06,  0.00000000E+00,  1.36277471E+03,  9.19766049E+00,  1.04697789E+05,  1.27254905E+00,  2.86669232E+02,  4.01548913E+00
  1.01010101E-06,  2.22222222E-06,  0.00000000E+00,  1.35966163E+03,  1.36701825E+01,  1.06472489E+05,  1.27772790E+00,  2.90346859E+02,  3.98097329E+00
  1.01010101E-06,  2.32323232E-06,  0.00000000E+00,  1.35715811E+03,  1.47370702E+01,  1.07185738E+05,  1.27443145E+00,  2.93047907E+02,  3.95532135E+00
  1.01010101E-06,  2.42424242E-06,  0.00000000E+00,  1.35600800E+03,  1.33844951E+01,  1.06934267E+05,  1.26646538E+00,  2.94199328E+02,  3.94418798E+00
  1.01010101E-06,  2.52525253E-06,  0.00000000E+00,  1.35637410E+03,  1.06146868E+01,  1.05951970E+05,  1.25658036E+00,  2.93789907E+02,  3.94792949E+00
  1.01010101E-06,  2.62626263E-06,  0.00000000E+00,  1.35783680E+03,  7.21290285E+00,  1.04517731E+05,  1.24595107E+00,  2.92285377E+02,  3.96228030E+00
  1.01010101E-06,  2.72727273E-06,  0.00000000E+00,  1.35967637E+03,  3.73140181E+00,  1.02953269E+05,  1.23547359E+00,  2.90351970E+02,  3.98079520E+00
  1.01010101E-06,  2.82828283E-06,  0.00000000E+00,  1.36123160E+03,  5.62306785E-01,  1.01480116E+05,  1.22526863E+00,  2.88581007E+02,  3.99754374E+00
  1.01010101E-06,  2.92929293E-06,  0.00000000E+00,  1.36215493E+03, -2.06210219E+00,  1.00277469E+05,  1.21608745E+00,  2.87313916E+02,  4.00907067E+00
  1.01010101E-06,  3.03030303E-06,  0.00000000E+00,  1.36245679E+03, -3.97833734E+00,  9.94514184E+04,  1.20900271E+00,  2.86616911E+02,  4.01484444E+00
