 X,Y,Z,T,T_a
0.0089,0.0054,0.0,296.093,296.07819809212236
0.0089,0.0055,0.0,296.079,296.0646968191095
0.0089,0.0056,0.0,296.063,296.0482182650917
0.0089,0.0057,0.0,296.043,296.02877625157805
0.0089,0.0058,0.0,296.021,296.0063871309668
0.0089,0.0059,0.0,295.995,295.98106979475165
0.0089,0.006,0.0,295.967,295.9528456824314
0.0089,0.0061,0.0,295.936,295.9217387908903
0.0089,0.0062,0.0,295.902,295.88777568399155
0.0089,0.0063,0.0,295.865,295.85098550210347
0.0089,0.0064,0.0,295.825,295.8113999712525
0.0089,0.0065,0.0,295.783,295.7690534115836
0.0089,0.0066,0.0,295.737,295.7239827447854
0.0089,0.0067,0.0,295.69,295.67622750012947
0.0089,0.0068,0.0,295.639,295.62582981875653
0.0089,0.0069,0.0,295.586,295.57283445583903
0.0089,0.007,0.0,295.53,295.51728878024096
0.0089,0.0071,0.0,295.472,295.4592427712972
0.0089,0.0072,0.0,295.411,295.3987490123348
0.0089,0.0073,0.0,295.348,295.3358626805652
0.0089,0.0074,0.0,295.283,295.2706415329855
0.0089,0.0075,0.0,295.215,295.20314588794
0.0089,0.0076,0.0,295.145,295.1334386020091
0.0089,0.0077,0.0,295.073,295.0615850419136
0.0089,0.0078,0.0,294.999,294.98765305114614
0.0089,0.0079,0.0,294.922,294.91171291106866
0.0089,0.008,0.0,294.844,294.8338372962445
0.0089,0.0081,0.0,294.764,294.75410122380896
0.0089,0.0082,0.0,294.682,294.67258199671676
0.0089,0.0083,0.0,294.599,294.58935914074607
0.0089,0.0084,0.0,294.514,294.5045143351777
0.0089,0.0085,0.0,294.427,294.41813133711327
0.0089,0.0086,0.0,294.339,294.3302958994402
0.0089,0.0087,0.0,294.249,294.2410956824984
0.0089,0.0088,0.0,294.158,294.1506201595477
0.0089,0.0089,0.0,294.066,294.0589605161864
0.0089,0.009,0.0,293.973,293.9662095439137
0.0089,0.0091,0.0,293.878,293.87246152807813
0.0089,0.0092,0.0,293.783,293.7778121304977
0.0089,0.0093,0.0,293.687,293.682358267081
0.0089,0.0094,0.0,293.59,293.5861979808194
0.0089,0.0095,0.0,293.493,293.4894303105605
0.0089,0.0096,0.0,293.395,293.3921551560061
0.0089,0.0097,0.0,293.297,293.29447313941193
0.0089,0.0098,0.0,293.198,293.19648546449474
0.0089,0.0099,0.0,293.099,293.0982937730742
0.0089,0.01,0.0,293.0,293.0
0.009,0.0,0.0,293.0,293.0
0.009,0.0001,0.0,293.09,293.08903721580515
0.009,0.0002,0.0,293.179,293.1779820820485
0.009,0.0003,0.0,293.269,293.26674238091385
0.009,0.0004,0.0,293.358,293.35522615756435
0.009,0.0005,0.0,293.447,293.4433418503583
0.009,0.0006,0.0,293.535,293.53099841954804
0.009,0.0007,0.0,293.623,293.618105473977
0.009,0.0008,0.0,293.71,293.704573395307
0.009,0.0009,0.0,293.796,293.7903134593291
0.009,0.001,0.0,293.881,293.8752379539349
0.009,0.0011,0.0,293.966,293.9592602933558
0.009,0.0012,0.0,294.049,294.04229512830545
0.009,0.0013,0.0,294.132,294.1242584516981
0.009,0.0014,0.0,294.213,294.2050676996482
0.009,0.0015,0.0,294.293,294.2846418474976
0.009,0.0016,0.0,294.371,294.3629015006542
0.009,0.0017,0.0,294.448,294.43976898006724
0.009,0.0018,0.0,294.524,294.51516840220637
0.009,0.0019,0.0,294.598,294.5890257534507
0.009,0.002,0.0,294.671,294.6612689588384
0.009,0.0021,0.0,294.742,294.7318279451654
0.009,0.0022,0.0,294.811,294.800634698463
0.009,0.0023,0.0,294.878,294.8676233159212
0.009,0.0024,0.0,294.943,294.9327300523625
0.009,0.0025,0.0,295.007,294.9958933614044
0.009,0.0026,0.0,295.068,295.05705393148145
0.009,0.0027,0.0,295.127,295.11615471692835
0.009,0.0028,0.0,295.185,295.1731409643513
0.009,0.0029,0.0,295.24,295.2279602345405
0.009,0.003,0.0,295.292,295.28056242019625
0.009,0.0031,0.0,295.343,295.33089975976213
0.009,0.0032,0.0,295.391,295.37892684766933
0.009,0.0033,0.0,295.437,295.4246006413126
0.009,0.0034,0.0,295.48,295.4678804650828
0.009,0.0035,0.0,295.521,295.50872801178946
0.009,0.0036,0.0,295.56,295.5471073418058
0.009,0.0037,0.0,295.596,295.5829848802712
0.009,0.0038,0.0,295.629,295.6163294126782
0.009,0.0039,0.0,295.66,295.6471120791674
0.009,0.004,0.0,295.688,295.6753063678426
0.009,0.0041,0.0,295.714,295.70088810740594
0.009,0.0042,0.0,295.737,295.72383545939925
0.009,0.0043,0.0,295.757,295.7441289103193
0.009,0.0044,0.0,295.775,295.76175126385726
0.009,0.0045,0.0,295.79,295.7766876334898
0.009,0.0046,0.0,295.802,295.7889254356289
0.009,0.0047,0.0,295.812,295.79845438350975
0.009,0.0048,0.0,295.819,295.8052664819739
0.009,0.0049,0.0,295.823,295.80935602327656
0.009,0.005,0.0,295.824,295.8107195840187
0.009,0.0051,0.0,295.823,295.80935602327656
0.009,0.0052,0.0,295.819,295.8052664819739
0.009,0.0053,0.0,295.812,295.79845438350975
0.009,0.0054,0.0,295.802,295.7889254356289
0.009,0.0055,0.0,295.79,295.7766876334898
0.009,0.0056,0.0,295.775,295.76175126385726
0.009,0.0057,0.0,295.757,295.7441289103193
0.009,0.0058,0.0,295.737,295.72383545939925
0.009,0.0059,0.0,295.714,295.70088810740594
0.009,0.006,0.0,295.688,295.6753063678426
0.009,0.0061,0.0,295.66,295.6471120791674
0.009,0.0062,0.0,295.629,295.6163294126782
0.009,0.0063,0.0,295.596,295.5829848802712
0.009,0.0064,0.0,295.56,295.5471073418058
0.009,0.0065,0.0,295.521,295.50872801178946
0.009,0.0066,0.0,295.48,295.4678804650828
0.009,0.0067,0.0,295.437,295.4246006413126
0.009,0.0068,0.0,295.391,295.37892684766933
0.009,0.0069,0.0,295.343,295.33089975976213
0.009,0.007,0.0,295.292,295.28056242019625
0.009,0.0071,0.0,295.24,295.2279602345405
0.009,0.0072,0.0,295.185,295.1731409643513
0.009,0.0073,0.0,295.127,295.11615471692835
0.009,0.0074,0.0,295.068,295.05705393148145
0.009,0.0075,0.0,295.007,294.9958933614044
0.009,0.0076,0.0,294.943,294.9327300523625
0.009,0.0077,0.0,294.878,294.8676233159212
0.009,0.0078,0.0,294.811,294.800634698463
0.009,0.0079,0.0,294.742,294.7318279451654
0.009,0.008,0.0,294.671,294.6612689588384
0.009,0.0081,0.0,294.598,294.5890257534507
0.009,0.0082,0.0,294.524,294.51516840220637
0.009,0.0083,0.0,294.448,294.43976898006724
0.009,0.0084,0.0,294.371,294.3629015006542
0.009,0.0085,0.0,294.293,294.2846418474976
0.009,0.0086,0.0,294.213,294.2050676996482
0.009,0.0087,0.0,294.131,294.1242584516981
0.009,0.0088,0.0,294.049,294.04229512830545
0.009,0.0089,0.0,293.966,293.9592602933558
0.009,0.009,0.0,293.881,293.8752379539349
0.009,0.0091,0.0,293.796,293.7903134593291
0.009,0.0092,0.0,293.71,293.704573395307
0.009,0.0093,0.0,293.623,293.618105473977
0.009,0.0094,0.0,293.535,293.53099841954804
0.009,0.0095,0.0,293.447,293.4433418503583
0.009,0.0096,0.0,293.358,293.35522615756435
0.009,0.0097,0.0,293.269,293.26674238091385
0.009,0.0098,0.0,293.179,293.1779820820485
0.009,0.0099,0.0,293.09,293.08903721580515
0.009,0.01,0.0,293.0,293.0
0.0091,0.0,0.0,293.0,293.0
0.0091,0.0001,0.0,293.081,293.0798730300696
0.0091,0.0002,0.0,293.161,293.1596633108386
0.0091,0.0003,0.0,293.241,293.2392882102053
0.0091,0.0004,0.0,293.321,293.31866533001715
0.0091,0.0005,0.0,293.401,293.39771262192755
0.0091,0.0006,0.0,293.48,293.47634850192173
0.0091,0.0007,0.0,293.559,293.5544919630864
0.0091,0.0008,0.0,293.637,293.63206268621167
0.0091,0.0009,0.0,293.714,293.7089811478335
0.0091,0.001,0.0,293.791,293.7851687253446
0.0091,0.0011,0.0,293.866,293.8605477988276
0.0091,0.0012,0.0,293.941,293.93504184929196
0.0091,0.0013,0.0,294.015,294.0085755530226
0.0091,0.0014,0.0,294.088,294.0810748717838
0.0091,0.0015,0.0,294.16,294.15246713865133
0.0091,0.0016,0.0,294.23,294.2226811392829
0.0091,0.0017,0.0,294.3,294.29164718847085
0.0091,0.0018,0.0,294.368,294.3592972018578
0.0091,0.0019,0.0,294.434,294.42556476273177
0.0091,0.002,0.0,294.499,294.4903851838533
0.0091,0.0021,0.0,294.563,294.5536955643029
0.0091,0.0022,0.0,294.625,294.61543484137235
0.0091,0.0023,0.0,294.685,294.67554383755447
0.0091,0.0024,0.0,294.744,294.7339653027222
0.0091,0.0025,0.0,294.801,294.7906439516145
0.0091,0.0026,0.0,294.856,294.8455264967767
0.0091,0.0027,0.0,294.909,294.89856167712907
0.0091,0.0028,0.0,294.96,294.9497002823617
0.0091,0.0029,0.0,295.01,294.99889517337397
0.0091,0.003,0.0,295.057,295.046101298997
0.0091,0.0031,0.0,295.102,295.09127570925284
0.0091,0.0032,0.0,295.146,295.134377565418
0.0091,0.0033,0.0,295.187,295.1753681471684
0.0091,0.0034,0.0,295.226,295.2142108570918
0.0091,0.0035,0.0,295.262,295.250871222858
0.0091,0.0036,0.0,295.297,295.28531689733813
0.0091,0.0037,0.0,295.329,295.317517656966
0.0091,0.0038,0.0,295.359,295.3474453986286
0.0091,0.0039,0.0,295.387,295.3750741353692
0.0091,0.004,0.0,295.412,295.40037999117556
0.0091,0.0041,0.0,295.435,295.4233411951193
0.0091,0.0042,0.0,295.456,295.4439380750942
0.0091,0.0043,0.0,295.474,295.46215305139145
0.0091,0.0044,0.0,295.49,295.47797063032993
0.0091,0.0045,0.0,295.504,295.4913773981426
0.0091,0.0046,0.0,295.515,295.5023620152997
0.0091,0.0047,0.0,295.523,295.5109152114285
0.0091,0.0048,0.0,295.529,295.51702978096597
0.0091,0.0049,0.0,295.533,295.5207005796589
0.0091,0.005,0.0,295.534,295.52192452199904
0.0091,0.0051,0.0,295.533,295.5207005796589
0.0091,0.0052,0.0,295.529,295.51702978096597
0.0091,0.0053,0.0,295.523,295.5109152114285
0.0091,0.0054,0.0,295.515,295.5023620152997
0.0091,0.0055,0.0,295.504,295.4913773981426
0.0091,0.0056,0.0,295.49,295.47797063032993
0.0091,0.0057,0.0,295.474,295.46215305139145
0.0091,0.0058,0.0,295.456,295.4439380750942
0.0091,0.0059,0.0,295.435,295.4233411951193
0.0091,0.006,0.0,295.412,295.40037999117556
0.0091,0.0061,0.0,295.387,295.3750741353692
0.0091,0.0062,0.0,295.359,295.3474453986287
0.0091,0.0063,0.0,295.329,295.317517656966
0.0091,0.0064,0.0,295.297,295.28531689733813
0.0091,0.0065,0.0,295.262,295.250871222858
0.0091,0.0066,0.0,295.226,295.2142108570918
0.0091,0.0067,0.0,295.187,295.1753681471684
0.0091,0.0068,0.0,295.146,295.134377565418
0.0091,0.0069,0.0,295.102,295.09127570925284
0.0091,0.007,0.0,295.057,295.046101298997
0.0091,0.0071,0.0,295.01,294.99889517337397
0.0091,0.0072,0.0,294.96,294.9497002823617
0.0091,0.0073,0.0,294.909,294.89856167712907
0.0091,0.0074,0.0,294.856,294.8455264967767
0.0091,0.0075,0.0,294.801,294.7906439516145
0.0091,0.0076,0.0,294.744,294.7339653027222
0.0091,0.0077,0.0,294.685,294.67554383755447
0.0091,0.0078,0.0,294.625,294.61543484137235
0.0091,0.0079,0.0,294.563,294.5536955643029
0.0091,0.008,0.0,294.499,294.4903851838533
0.0091,0.0081,0.0,294.434,294.42556476273177
0.0091,0.0082,0.0,294.368,294.3592972018578
0.0091,0.0083,0.0,294.3,294.29164718847085
0.0091,0.0084,0.0,294.23,294.2226811392829
0.0091,0.0085,0.0,294.16,294.15246713865133
0.0091,0.0086,0.0,294.088,294.0810748717838
0.0091,0.0087,0.0,294.015,294.0085755530226
0.0091,0.0088,0.0,293.941,293.93504184929196
0.0091,0.0089,0.0,293.866,293.8605477988276
0.0091,0.009,0.0,293.791,293.7851687253446
0.0091,0.0091,0.0,293.714,293.7089811478335
0.0091,0.0092,0.0,293.637,293.63206268621167
0.0091,0.0093,0.0,293.559,293.5544919630864
0.0091,0.0094,0.0,293.48,293.47634850192173
0.0091,0.0095,0.0,293.401,293.39771262192755
0.0091,0.0096,0.0,293.321,293.31866533001715
0.0091,0.0097,0.0,293.241,293.2392882102053
0.0091,0.0098,0.0,293.161,293.1596633108386
0.0091,0.0099,0.0,293.081,293.0798730300696
0.0091,0.01,0.0,293.0,293.0
0.0092,0.0,0.0,293.0,293.0
0.0092,0.0001,0.0,293.071,293.0707916131803
0.0092,0.0002,0.0,293.143,293.14150996004736
0.0092,0.0003,0.0,293.214,293.21208187738955
0.0092,0.0004,0.0,293.285,293.28243440780903
0.0092,0.0005,0.0,293.355,293.35249490165694
0.0092,0.0006,0.0,293.426,293.42219111781344
0.0092,0.0007,0.0,293.495,293.4914513229408
0.0092,0.0008,0.0,293.564,293.56020438885366
0.0092,0.0009,0.0,293.633,293.62837988766387
0.0092,0.001,0.0,293.701,293.69590818437814
0.0092,0.0011,0.0,293.768,293.7627205266461
0.0092,0.0012,0.0,293.834,293.8287491313802
0.0092,0.0013,0.0,293.9,293.89392726799537
0.0092,0.0014,0.0,293.965,293.9581893380412
0.0092,0.0015,0.0,294.028,294.0214709510313
0.0092,0.0016,0.0,294.091,294.08370899630046
0.0092,0.0017,0.0,294.152,294.14484171075446
0.0092,0.0018,0.0,294.212,294.20480874240616
0.0092,0.0019,0.0,294.271,294.2635512096232
0.0092,0.002,0.0,294.329,294.3210117560447
0.0092,0.0021,0.0,294.385,294.37713460115475
0.0092,0.0022,0.0,294.44,294.4318655865295
0.0092,0.0023,0.0,294.494,294.4851522178061
0.0092,0.0024,0.0,294.546,294.53694370244665
0.0092,0.0025,0.0,294.596,294.5871909834001
0.0092,0.0026,0.0,294.645,294.63584676878673
0.0092,0.0027,0.0,294.692,294.68286555775444
0.0092,0.0028,0.0,294.738,294.7282036626773
0.0092,0.0029,0.0,294.781,294.771819227884
0.0092,0.003,0.0,294.823,294.8136722451216
0.0092,0.0031,0.0,294.864,294.853724565974
0.0092,0.0032,0.0,294.902,294.8919399114652
0.0092,0.0033,0.0,294.938,294.9282838790883
0.0092,0.0034,0.0,294.973,294.96272394750713
0.0092,0.0035,0.0,295.006,294.99522947918047
0.0092,0.0036,0.0,295.036,295.0257717211645
0.0092,0.0037,0.0,295.065,295.054323804344
0.0092,0.0038,0.0,295.092,295.0808607413434
0.0092,0.0039,0.0,295.116,295.1053594233633
0.0092,0.004,0.0,295.139,295.1277986161793
0.0092,0.0041,0.0,295.159,295.14815895553267
0.0092,0.0042,0.0,295.177,295.1664229421308
0.0092,0.0043,0.0,295.194,295.18257493646246
0.0092,0.0044,0.0,295.208,295.196601153618
0.0092,0.0045,0.0,295.22,295.2084896582899
0.0092,0.0046,0.0,295.229,295.2182303601101
0.0092,0.0047,0.0,295.237,295.22581500946393
0.0092,0.0048,0.0,295.242,295.23123719389895
0.0092,0.0049,0.0,295.246,295.2344923352285
0.0092,0.005,0.0,295.247,295.2355776874061
0.0092,0.0051,0.0,295.246,295.2344923352285
0.0092,0.0052,0.0,295.242,295.23123719389895
0.0092,0.0053,0.0,295.237,295.22581500946393
0.0092,0.0054,0.0,295.229,295.2182303601101
0.0092,0.0055,0.0,295.22,295.2084896582899
0.0092,0.0056,0.0,295.208,295.196601153618
0.0092,0.0057,0.0,295.194,295.18257493646246
0.0092,0.0058,0.0,295.177,295.1664229421308
0.0092,0.0059,0.0,295.159,295.14815895553267
0.0092,0.006,0.0,295.139,295.12779861617935
0.0092,0.0061,0.0,295.116,295.1053594233633
0.0092,0.0062,0.0,295.092,295.0808607413434
0.0092,0.0063,0.0,295.065,295.054323804344
0.0092,0.0064,0.0,295.036,295.0257717211645
0.0092,0.0065,0.0,295.006,294.99522947918047
0.0092,0.0066,0.0,294.973,294.96272394750713
0.0092,0.0067,0.0,294.938,294.9282838790883
0.0092,0.0068,0.0,294.902,294.8919399114652
0.0092,0.0069,0.0,294.864,294.853724565974
0.0092,0.007,0.0,294.823,294.8136722451216
0.0092,0.0071,0.0,294.781,294.771819227884
0.0092,0.0072,0.0,294.738,294.7282036626773
0.0092,0.0073,0.0,294.692,294.68286555775444
0.0092,0.0074,0.0,294.645,294.63584676878673
0.0092,0.0075,0.0,294.596,294.58719098340015
0.0092,0.0076,0.0,294.546,294.53694370244665
0.0092,0.0077,0.0,294.494,294.4851522178061
0.0092,0.0078,0.0,294.44,294.4318655865295
0.0092,0.0079,0.0,294.385,294.37713460115475
0.0092,0.008,0.0,294.329,294.3210117560447
0.0092,0.0081,0.0,294.271,294.2635512096232
0.0092,0.0082,0.0,294.212,294.20480874240616
0.0092,0.0083,0.0,294.152,294.14484171075446
0.0092,0.0084,0.0,294.091,294.08370899630046
0.0092,0.0085,0.0,294.028,294.0214709510313
0.0092,0.0086,0.0,293.965,293.9581893380412
0.0092,0.0087,0.0,293.9,293.89392726799537
0.0092,0.0088,0.0,293.834,293.8287491313802
0.0092,0.0089,0.0,293.768,293.7627205266461
0.0092,0.009,0.0,293.701,293.69590818437814
0.0092,0.0091,0.0,293.633,293.62837988766387
0.0092,0.0092,0.0,293.564,293.56020438885366
0.0092,0.0093,0.0,293.495,293.4914513229408
0.0092,0.0094,0.0,293.426,293.42219111781344
0.0092,0.0095,0.0,293.355,293.35249490165694
0.0092,0.0096,0.0,293.285,293.28243440780903
0.0092,0.0097,0.0,293.214,293.21208187738955
0.0092,0.0098,0.0,293.143,293.14150996004736
0.0092,0.0099,0.0,293.071,293.0707916131803
0.0092,0.01,0.0,293.0,293.0
0.0093,0.0,0.0,293.0,293.0
0.0093,0.0001,0.0,293.062,293.0617834797987
0.0093,0.0002,0.0,293.125,293.12350307310476
0.0093,0.0003,0.0,293.187,293.1850949828204
0.0093,0.0004,0.0,293.249,293.24649559030297
0.0093,0.0005,0.0,293.31,293.30764154376044
0.0093,0.0006,0.0,293.371,293.3684698456548
0.0093,0.0007,0.0,293.432,293.4289179387969
0.0093,0.0008,0.0,293.493,293.4889237908268
0.0093,0.0009,0.0,293.553,293.5484259767843
0.0093,0.001,0.0,293.612,293.60736375949597
0.0093,0.0011,0.0,293.67,293.66567716751575
0.0093,0.0012,0.0,293.728,293.7233070703825
0.0093,0.0013,0.0,293.786,293.78019525097517
0.0093,0.0014,0.0,293.842,293.83628447477236
0.0093,0.0015,0.0,293.897,293.89151855584464
0.0093,0.0016,0.0,293.952,293.9458424194368
0.0093,0.0017,0.0,294.006,293.99920216102
0.0093,0.0018,0.0,294.058,294.05154510172196
0.0093,0.0019,0.0,294.11,294.10281984007116
0.0093,0.002,0.0,294.16,294.1529763000153
0.0093,0.0021,0.0,294.209,294.2019657752022
0.0093,0.0022,0.0,294.257,294.24974096953656
0.0093,0.0023,0.0,294.304,294.29625603405213
0.0093,0.0024,0.0,294.349,294.34146660015983
0.0093,0.0025,0.0,294.393,294.3853298093589
0.0093,0.0026,0.0,294.436,294.4278043395164
0.0093,0.0027,0.0,294.477,294.4688504278411
0.0093,0.0028,0.0,294.517,294.5084298906968
0.0093,0.0029,0.0,294.555,294.5465061404141
0.0093,0.003,0.0,294.592,294.58304419927646
0.0093,0.0031,0.0,294.627,294.618010710866
0.0093,0.0032,0.0,294.66,294.65137394896647
0.0093,0.0033,0.0,294.692,294.68310382422925
0.0093,0.0034,0.0,294.722,294.71317188881096
0.0093,0.0035,0.0,294.751,294.7415513392004
0.0093,0.0036,0.0,294.778,294.76821701744865
0.0093,0.0037,0.0,294.803,294.79314541102116
0.0093,0.0038,0.0,294.826,294.8163146514836
0.0093,0.0039,0.0,294.847,294.8377045122332
0.0093,0.004,0.0,294.867,294.8572964054785
0.0093,0.0041,0.0,294.885,294.8750733786646
0.0093,0.0042,0.0,294.901,294.8910201105291
0.0093,0.0043,0.0,294.915,294.9051229069671
0.0093,0.0044,0.0,294.927,294.91736969686644
0.0093,0.0045,0.0,294.938,294.92775002806457
0.0093,0.0046,0.0,294.946,294.9362550635613
0.0093,0.0047,0.0,294.953,294.94287757810747
0.0093,0.0048,0.0,294.957,294.94761195527116
0.0093,0.0049,0.0,294.96,294.9504541850664
0.0093,0.005,0.0,294.961,294.95140186221187
0.0093,0.0051,0.0,294.96,294.9504541850664
0.0093,0.0052,0.0,294.957,294.94761195527116
0.0093,0.0053,0.0,294.953,294.94287757810747
0.0093,0.0054,0.0,294.946,294.9362550635613
0.0093,0.0055,0.0,294.938,294.92775002806457
0.0093,0.0056,0.0,294.927,294.91736969686644
0.0093,0.0057,0.0,294.915,294.9051229069671
0.0093,0.0058,0.0,294.901,294.8910201105291
0.0093,0.0059,0.0,294.885,294.8750733786646
0.0093,0.006,0.0,294.867,294.8572964054785
0.0093,0.0061,0.0,294.847,294.8377045122332
0.0093,0.0062,0.0,294.826,294.8163146514836
0.0093,0.0063,0.0,294.803,294.79314541102116
0.0093,0.0064,0.0,294.778,294.76821701744865
0.0093,0.0065,0.0,294.751,294.7415513392004
0.0093,0.0066,0.0,294.722,294.71317188881096
0.0093,0.0067,0.0,294.692,294.68310382422925
0.0093,0.0068,0.0,294.66,294.65137394896647
0.0093,0.0069,0.0,294.627,294.618010710866
0.0093,0.007,0.0,294.592,294.58304419927646
0.0093,0.0071,0.0,294.555,294.5465061404141
0.0093,0.0072,0.0,294.517,294.5084298906968
0.0093,0.0073,0.0,294.477,294.4688504278411
0.0093,0.0074,0.0,294.436,294.4278043395164
0.0093,0.0075,0.0,294.393,294.3853298093589
0.0093,0.0076,0.0,294.349,294.34146660015983
0.0093,0.0077,0.0,294.304,294.29625603405213
0.0093,0.0078,0.0,294.257,294.24974096953656
0.0093,0.0079,0.0,294.209,294.2019657752022
0.0093,0.008,0.0,294.16,294.1529763000153
0.0093,0.0081,0.0,294.11,294.10281984007116
0.0093,0.0082,0.0,294.058,294.05154510172196
0.0093,0.0083,0.0,294.006,293.99920216102
0.0093,0.0084,0.0,293.952,293.9458424194368
0.0093,0.0085,0.0,293.897,293.89151855584464
0.0093,0.0086,0.0,293.842,293.83628447477236
0.0093,0.0087,0.0,293.786,293.78019525097517
0.0093,0.0088,0.0,293.728,293.7233070703825
0.0093,0.0089,0.0,293.67,293.66567716751575
0.0093,0.009,0.0,293.612,293.60736375949597
0.0093,0.0091,0.0,293.553,293.5484259767843
0.0093,0.0092,0.0,293.493,293.4889237908268
0.0093,0.0093,0.0,293.432,293.4289179387969
0.0093,0.0094,0.0,293.371,293.3684698456548
0.0093,0.0095,0.0,293.31,293.30764154376044
0.0093,0.0096,0.0,293.249,293.24649559030297
0.0093,0.0097,0.0,293.187,293.1850949828204
0.0093,0.0098,0.0,293.125,293.12350307310476
0.0093,0.0099,0.0,293.062,293.0617834797987
0.0093,0.01,0.0,293.0,293.0
0.0094,0.0,0.0,293.0,293.0
0.0094,0.0001,0.0,293.053,293.05283924781816
0.0094,0.0002,0.0,293.107,293.1056238995137
0.0094,0.0003,0.0,293.16,293.15829943498676
0.0094,0.0004,0.0,293.213,293.21081148590076
0.0094,0.0005,0.0,293.265,293.2631059108636
0.0094,0.0006,0.0,293.318,293.3151288697729
0.0094,0.0007,0.0,293.37,293.36682689705964
0.0094,0.0008,0.0,293.421,293.4181469735712
0.0094,0.0009,0.0,293.473,293.46903659684654
0.0094,0.001,0.0,293.523,293.5194438495505
0.0094,0.0011,0.0,293.574,293.569317465848
0.0094,0.0012,0.0,293.623,293.6186068955162
0.0094,0.0013,0.0,293.672,293.66726236561084
0.0094,0.0014,0.0,293.72,293.7152349395221
0.0094,0.0015,0.0,293.768,293.76247657327644
0.0094,0.0016,0.0,293.814,293.808940168961
0.0094,0.0017,0.0,293.86,293.85457962517046
0.0094,0.0018,0.0,293.905,293.89934988439757
0.0094,0.0019,0.0,293.949,293.94320697731115
0.0094,0.002,0.0,293.992,293.98610806388865
0.0094,0.0021,0.0,294.034,294.028011471391
0.0094,0.0022,0.0,294.075,294.06887672919044
0.0094,0.0023,0.0,294.115,294.10866460048277
0.0094,0.0024,0.0,294.154,294.14733711093476
0.0094,0.0025,0.0,294.192,294.1848575743375
0.0094,0.0026,0.0,294.228,294.2211906153548
0.0094,0.0027,0.0,294.264,294.25630218947
0.0094,0.0028,0.0,294.298,294.29015960025345
0.0094,0.0029,0.0,294.33,294.3227315140835
0.0094,0.003,0.0,294.362,294.3539879724667
0.0094,0.0031,0.0,294.392,294.38390040211436
0.0094,0.0032,0.0,294.42,294.4124416229402
0.0094,0.0033,0.0,294.447,294.4395858541508
0.0094,0.0034,0.0,294.473,294.4653087186059
0.0094,0.0035,0.0,294.498,294.48958724562937
0.0094,0.0036,0.0,294.521,294.51239987245185
0.0094,0.0037,0.0,294.542,294.5337264444679
0.0094,0.0038,0.0,294.562,294.55354821448725
0.0094,0.0039,0.0,294.58,294.5718478411568
0.0094,0.004,0.0,294.597,294.5886093867245
0.0094,0.0041,0.0,294.612,294.6038183143116
0.0094,0.0042,0.0,294.626,294.61746148484923
0.0094,0.0043,0.0,294.638,294.62952715382806
0.0094,0.0044,0.0,294.649,294.64000496799935
0.0094,0.0045,0.0,294.657,294.6488859621523
0.0094,0.0046,0.0,294.665,294.6561625560835
0.0094,0.0047,0.0,294.67,294.66182855185707
0.0094,0.0048,0.0,294.674,294.6658791314436
0.0094,0.0049,0.0,294.677,294.66831085480777
0.0094,0.005,0.0,294.678,294.66912165850226
0.0094,0.0051,0.0,294.677,294.66831085480777
0.0094,0.0052,0.0,294.674,294.6658791314436
0.0094,0.0053,0.0,294.67,294.66182855185707
0.0094,0.0054,0.0,294.665,294.6561625560835
0.0094,0.0055,0.0,294.657,294.6488859621523
0.0094,0.0056,0.0,294.649,294.64000496799935
0.0094,0.0057,0.0,294.638,294.62952715382806
0.0094,0.0058,0.0,294.626,294.61746148484923
0.0094,0.0059,0.0,294.612,294.6038183143116
0.0094,0.006,0.0,294.597,294.5886093867245
0.0094,0.0061,0.0,294.58,294.5718478411568
0.0094,0.0062,0.0,294.562,294.5535482144873
0.0094,0.0063,0.0,294.542,294.5337264444679
0.0094,0.0064,0.0,294.521,294.51239987245185
0.0094,0.0065,0.0,294.498,294.48958724562937
0.0094,0.0066,0.0,294.473,294.4653087186059
0.0094,0.0067,0.0,294.447,294.4395858541508
0.0094,0.0068,0.0,294.42,294.4124416229402
0.0094,0.0069,0.0,294.392,294.38390040211436
0.0094,0.007,0.0,294.362,294.3539879724667
0.0094,0.0071,0.0,294.33,294.3227315140835
0.0094,0.0072,0.0,294.298,294.29015960025345
0.0094,0.0073,0.0,294.264,294.25630218947
0.0094,0.0074,0.0,294.228,294.2211906153548
0.0094,0.0075,0.0,294.192,294.1848575743375
0.0094,0.0076,0.0,294.154,294.14733711093476
0.0094,0.0077,0.0,294.115,294.10866460048277
0.0094,0.0078,0.0,294.075,294.06887672919044
0.0094,0.0079,0.0,294.034,294.028011471391
0.0094,0.008,0.0,293.992,293.98610806388865
0.0094,0.0081,0.0,293.949,293.94320697731115
0.0094,0.0082,0.0,293.905,293.89934988439757
0.0094,0.0083,0.0,293.86,293.85457962517046
0.0094,0.0084,0.0,293.814,293.808940168961
0.0094,0.0085,0.0,293.768,293.76247657327644
0.0094,0.0086,0.0,293.72,293.7152349395221
0.0094,0.0087,0.0,293.672,293.66726236561084
0.0094,0.0088,0.0,293.623,293.6186068955162
0.0094,0.0089,0.0,293.574,293.569317465848
0.0094,0.009,0.0,293.523,293.5194438495505
0.0094,0.0091,0.0,293.473,293.46903659684654
0.0094,0.0092,0.0,293.421,293.4181469735712
0.0094,0.0093,0.0,293.37,293.36682689705964
0.0094,0.0094,0.0,293.318,293.3151288697729
