X,Y,Z,u,v,p,rho,T,Mach
    0.0010101010,    0.0606060615,    0.0000000000, 1340.3963623071,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0616161625,    0.0000000000, 1340.3963623026,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0626262636,    0.0000000000, 1340.3963623061,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0636363646,    0.0000000000, 1340.3963623039,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0646464656,    0.0000000000, 1340.3963623048,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0656565666,    0.0000000000, 1340.3963623052,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0666666677,    0.0000000000, 1340.3963623038,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0676767687,    0.0000000000, 1340.3963623058,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0686868697,    0.0000000000, 1340.3963623036,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0696969707,    0.0000000000, 1340.3963623057,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0707070718,    0.0000000000, 1340.3963623038,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0717171728,    0.0000000000, 1340.3963623054,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0727272738,    0.0000000000, 1340.3963623041,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0737373748,    0.0000000000, 1340.3963623051,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0747474759,    0.0000000000, 1340.3963623044,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0757575769,    0.0000000000, 1340.3963623049,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0767676779,    0.0000000000, 1340.3963623046,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0777777789,    0.0000000000, 1340.3963623048,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0787878800,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0797979810,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0808080820,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0818181830,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0828282841,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0838383851,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0848484861,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0858585871,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0868686882,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0878787892,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0888888902,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0898989912,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0909090923,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0919191933,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0929292943,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0939393953,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0949494964,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0959595974,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0969696984,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0979797994,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0989899005,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.1000000015,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0020202021,    0.0000000000,    0.0000000000,    0.0000000000,         0.00000,    164357.05879,         1.98734,       288.16000,         0.00000
    0.0020202021,    0.0010101010,    0.0000000000, 1327.3713456289,      -220.98089,    131869.23011,         1.48739,       308.91326,         3.81949
    0.0020202021,    0.0020202021,    0.0000000000, 1342.7871765686,      -228.92071,     99381.40143,         1.20556,       287.23217,         4.00965
    0.0020202021,    0.0030303031,    0.0000000000, 1340.2727981429,      -236.63169,    101465.16683,         1.22667,       288.20950,         3.99944
    0.0020202021,    0.0040404041,    0.0000000000, 1340.3605437614,      -236.45957,    101373.40797,         1.22561,       288.19634,         3.99970
    0.0020202021,    0.0050505051,    0.0000000000, 1340.4001241724,      -236.33794,    101320.20633,         1.22514,       288.15669,         4.00003
    0.0020202021,    0.0060606062,    0.0000000000, 1340.3977039328,      -236.34376,    101323.11684,         1.22517,       288.15861,         4.00001
    0.0020202021,    0.0070707072,    0.0000000000, 1340.3962341974,      -236.34844,    101325.18457,         1.22518,       288.16014,         4.00000
    0.0020202021,    0.0080808082,    0.0000000000, 1340.3962962890,      -236.34826,    101325.09305,         1.22518,       288.16007,         4.00000
    0.0020202021,    0.0090909092,    0.0000000000, 1340.3963666426,      -236.34804,    101324.99289,         1.22518,       288.16000,         4.00000
    0.0020202021,    0.0101010103,    0.0000000000, 1340.3963659585,      -236.34804,    101324.99483,         1.22518,       288.16000,         4.00000
    0.0020202021,    0.0111111113,    0.0000000000, 1340.3963621947,      -236.34805,    101325.00024,         1.22518,       288.16000,         4.00000
    0.0020202021,    0.0121212123,    0.0000000000, 1340.3963620908,      -236.34805,    101325.00030,         1.22518,       288.16000,         4.00000
    0.0020202021,    0.0131313133,    0.0000000000, 1340.3963623030,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
