time,x,y,z,L
27.9,0.652588,0.18363,0.125392,0.0117779
28,0.671728,0.201988,0.133885,0.0289044
28.1,0.690045,0.221834,0.143615,0.0481717
28.2,0.707338,0.24314,0.154653,0.0695152
28.3,0.723398,0.265835,0.167056,0.0928134
28.4,0.738015,0.289809,0.180856,0.117854
28.5,0.750977,0.314901,0.196051,0.144382
28.6,0.762081,0.340901,0.212603,0.172068
28.7,0.771137,0.367548,0.23043,0.200533
28.8,0.777969,0.39453,0.2494,0.229363
28.9,0.78243,0.421493,0.269331,0.258114
29,0.784398,0.448042,0.289991,0.286335
29.1,0.78379,0.47376,0.311102,0.313574
29.2,0.780557,0.498214,0.332345,0.339405
29.3,0.774697,0.520973,0.353375,0.363423
29.4,0.766248,0.541626,0.373833,0.385275
29.5,0.755291,0.559798,0.393357,0.404647
29.6,0.74195,0.575161,0.411604,0.421285
29.7,0.726384,0.587455,0.42826,0.434992
29.8,0.708789,0.59649,0.443055,0.44563
29.9,0.689383,0.602157,0.455773,0.453117
30,0.668409,0.604429,0.46626,0.457428
30.1,0.646119,0.603356,0.474424,0.458587
30.2,0.622774,0.599064,0.480236,0.456669
30.3,0.598634,0.59174,0.483724,0.451778
30.4,0.57395,0.581624,0.484971,0.444065
30.5,0.548965,0.568998,0.484099,0.433687
30.6,0.523903,0.554169,0.481266,0.420854
30.7,0.498969,0.53746,0.476655,0.405757
30.8,0.474349,0.519198,0.470462,0.388632
30.9,0.450204,0.499704,0.462894,0.369699
31,0.426675,0.479286,0.454154,0.34919
31.1,0.403877,0.45823,0.444441,0.327338
31.2,0.381907,0.436799,0.433945,0.304372
31.3,0.36084,0.41523,0.422841,0.28052
31.4,0.340735,0.39373,0.41129,0.256006
31.5,0.321631,0.372479,0.399434,0.23105
31.6,0.303554,0.351629,0.387402,0.205866
31.7,0.28652,0.331305,0.375304,0.180665
31.8,0.270529,0.311608,0.363234,0.155655
31.9,0.255576,0.292619,0.351271,0.131037
32,0.241646,0.274395,0.339482,0.107011
32.1,0.22872,0.25698,0.327919,0.0837738
32.2,0.216773,0.240399,0.316626,0.0615149
32.3,0.205776,0.224667,0.305636,0.0404181
32.4,0.195699,0.209786,0.294971,0.0206563
32.5,0.186509,0.195751,0.284651,0.00238568
32.6,0.178173,0.182546,0.274685,-0.0142601
32.7,0.170657,0.170153,0.265079,-0.0291786
32.8,0.163927,0.158548,0.255836,-0.0423068
32.9,0.157952,0.147703,0.246952,-0.0536265
33,0.152699,0.137587,0.238425,-0.0631671
33.1,0.148138,0.128168,0.230245,-0.0710062
33.2,0.14424,0.119414,0.222406,-0.0772611
33.3,0.140978,0.11129,0.214898,-0.0820778
33.4,0.138327,0.103764,0.207708,-0.0856254
33.5,0.136264,0.0968022,0.200828,-0.0880717
33.6,0.134766,0.0903721,0.194243,-0.0895897
33.7,0.133816,0.0844425,0.187944,-0.0903373
33.8,0.133395,0.078983,0.181917,-0.090457
33.9,0.133488,0.0739646,0.176151,-0.0900751
34,0.134083,0.0693597,0.170636,-0.0892995
34.1,0.135167,0.0651422,0.165359,-0.0882221
34.2,0.136731,0.0612874,0.16031,-0.0869193
34.3,0.138768,0.0577724,0.155479,-0.0854546
34.4,0.141272,0.0545756,0.150857,-0.0838802
34.5,0.144239,0.0516771,0.146433,-0.0822392
34.6,0.147668,0.0490588,0.142199,-0.0805668
34.7,0.151557,0.0467037,0.138147,-0.0788921
34.8,0.155908,0.0445969,0.134269,-0.0772393
34.9,0.160724,0.0427248,0.130559,-0.0756286
35,0.166009,0.0410754,0.127009,-0.0740768
35.1,0.171768,0.0396385,0.123614,-0.0725983
35.2,0.178009,0.0384053,0.120368,-0.0712056
35.3,0.184739,0.0373688,0.117267,-0.0699095
35.4,0.191968,0.0365238,0.114307,-0.0687195
35.5,0.199706,0.0358667,0.111483,-0.0676438
35.6,0.207965,0.035396,0.108794,-0.0666898
35.7,0.216755,0.0351119,0.106236,-0.0658634
35.8,0.22609,0.035017,0.103809,-0.06517
35.9,0.235983,0.0351159,0.101512,-0.0646128
36,0.246445,0.0354159,0.0993449,-0.064194
36.1,0.257491,0.0359267,0.0973102,-0.0639132
36.2,0.269133,0.036661,0.0954099,-0.0637676
36.3,0.281382,0.0376347,0.0936481,-0.0637511
36.4,0.29425,0.038867,0.09203,-0.063853
36.5,0.307745,0.040381,0.090563,-0.0640574
36.6,0.321874,0.0422037,0.089256,-0.0643423
36.7,0.336642,0.0443668,0.0881205,-0.0646771
36.8,0.352051,0.0469065,0.0871704,-0.0650223
36.9,0.368097,0.0498645,0.0864228,-0.0653271
37,0.384774,0.0532878,0.0858981,-0.0655277
37.1,0.402068,0.0572291,0.0856208,-0.0655457
37.2,0.41996,0.0617472,0.0856195,-0.0652867
37.3,0.438424,0.066907,0.0859283,-0.0646388
37.4,0.457423,0.0727793,0.0865865,-0.0634719
37.5,0.476912,0.0794407,0.0876399,-0.061638
37.6,0.496836,0.0869728,0.0891407,-0.0589723
37.7,0.517126,0.0954614,0.0911483,-0.0552949
37.8,0.537701,0.104995,0.0937298,-0.0504169
37.9,0.558466,0.115664,0.0969593,-0.0441401
38,0.579311,0.127556,0.100918,-0.0362733
38.1,0.60011,0.140756,0.105695,-0.0266324
38.2,0.620723,0.155338,0.111382,-0.0150527
38.3,0.640991,0.171367,0.118075,-0.00140472
38.4,0.660745,0.188886,0.125871,0.0144064
38.5,0.679797,0.20792,0.134863,0.0324164
38.6,0.697949,0.22846,0.145134,0.0526078
38.7,0.714996,0.250466,0.156756,0.0748899
38.8,0.730724,0.273852,0.169778,0.0991053
38.9,0.744918,0.298491,0.184224,0.125028
39,0.757367,0.324204,0.200081,0.152359
39.1,0.767867,0.350758,0.217297,0.180747
39.2,0.776228,0.37787,0.235771,0.20979
39.3,0.782283,0.405207,0.255352,0.239048
39.4,0.785889,0.432394,0.275837,0.268065
39.5,0.786936,0.459019,0.296972,0.29638
39.6,0.785352,0.484648,0.318457,0.323537
39.7,0.781104,0.50884,0.339958,0.349109
39.8,0.774203,0.531161,0.361113,0.372702
39.9,0.764705,0.551203,0.381554,0.393969
40,0.752708,0.568598,0.400917,0.412616
40.1,0.738353,0.583038,0.41886,0.428405
40.2,0.721814,0.594281,0.435077,0.441158
40.3,0.703301,0.602165,0.449314,0.450758
40.4,0.683045,0.606611,0.461373,0.457147
40.5,0.661298,0.60762,0.471121,0.460316
40.6,0.63832,0.605276,0.478489,0.460313
40.7,0.614376,0.59973,0.483471,0.457224
40.8,0.589727,0.591197,0.486119,0.451177
40.9,0.564627,0.579939,0.486534,0.442328
41,0.539313,0.566256,0.484858,0.43086
41.1,0.514006,0.550469,0.481262,0.416978
41.2,0.488907,0.532908,0.47594,0.400897
41.3,0.464193,0.513907,0.469099,0.382844
41.4,0.44002,0.493787,0.460946,0.363051
41.5,0.416518,0.472852,0.45169,0.341753
41.6,0.393798,0.451386,0.441529,0.319184
41.7,0.371948,0.429644,0.43065,0.295576
41.8,0.351035,0.407856,0.419227,0.271157
41.9,0.331111,0.386219,0.407414,0.246153
42,0.312209,0.364904,0.395352,0.220782
42.1,0.294351,0.344054,0.383163,0.19526
42.2,0.277544,0.323785,0.37095,0.1698
42.3,0.261787,0.304191,0.358804,0.144608
42.4,0.247068,0.285342,0.346799,0.119889
42.5,0.233371,0.26729,0.334996,0.0958445
42.6,0.220673,0.250071,0.323445,0.0726734
42.7,0.208946,0.233705,0.312183,0.0505685
42.8,0.198159,0.218201,0.30124,0.0297153
42.9,0.188281,0.203557,0.290638,0.0102878
43,0.179277,0.189764,0.28039,-0.00755894
43.1,0.171113,0.176804,0.270505,-0.0236958
43.2,0.163754,0.164654,0.260986,-0.0380292
43.3,0.157166,0.153289,0.251834,-0.0505091
43.4,0.151316,0.142679,0.243045,-0.0611352
43.5,0.146172,0.132791,0.234614,-0.0699585
43.6,0.141704,0.123593,0.226531,-0.0770777
43.7,0.137882,0.11505,0.218789,-0.0826305
43.8,0.134679,0.107129,0.211375,-0.0867826
43.9,0.132071,0.0997952,0.204279,-0.0897118
44,0.130033,0.0930155,0.19749,-0.0915996
44.1,0.128545,0.0867572,0.190994,-0.092618
44.2,0.127587,0.0809888,0.184781,-0.0929257
44.3,0.127142,0.0756801,0.178837,-0.0926627
44.4,0.127195,0.070802,0.173151,-0.0919507
44.5,0.127732,0.0663271,0.167712,-0.0908926
44.6,0.128743,0.0622294,0.162508,-0.0895737
44.7,0.130217,0.0584845,0.157529,-0.0880662
44.8,0.132149,0.0550694,0.152764,-0.086427
44.9,0.134531,0.0519628,0.148203,-0.084705
45,0.137361,0.049145,0.143838,-0.0829387
45.1,0.140636,0.0465979,0.139659,-0.0811597
45.2,0.144355,0.0443047,0.135659,-0.0793941
45.3,0.148521,0.0422504,0.131829,-0.0776636
45.4,0.153135,0.0404214,0.128162,-0.075986
45.5,0.158202,0.0388058,0.124653,-0.0743762
45.6,0.163727,0.037393,0.121295,-0.0728473
45.7,0.169718,0.0361741,0.118081,-0.0714105
45.8,0.176182,0.0351418,0.115009,-0.0700755
45.9,0.18313,0.0342904,0.112073,-0.0688513
46,0.190571,0.0336158,0.109269,-0.0677457
46.1,0.198517,0.0331157,0.106594,-0.0667659
46.2,0.20698,0.0327896,0.104047,-0.0659182
46.3,0.215973,0.0326391,0.101624,-0.0652082
46.4,0.22551,0.0326678,0.0993258,-0.0646406
46.5,0.235603,0.0328813,0.0971515,-0.0642185
46.6,0.246268,0.0332881,0.0951019,-0.0639437
46.7,0.257517,0.0338991,0.0931789,-0.0638158
46.8,0.269365,0.0347279,0.0913854,-0.0638319
46.9,0.281822,0.0357918,0.0897258,-0.0639852
47,0.294901,0.037111,0.0882058,-0.0642649
47.1,0.308611,0.0387101,0.0868331,-0.0646545
47.2,0.32296,0.0406173,0.0856173,-0.0651308
47.3,0.337952,0.0428658,0.0845703,-0.0656621
47.4,0.353589,0.0454934,0.0837068,-0.0662069
47.5,0.369868,0.0485435,0.0830444,-0.0667119
47.6,0.386782,0.0520649,0.0826044,-0.0671101
47.7,0.404317,0.0561123,0.0824122,-0.0673191
47.8,0.422452,0.0607467,0.0824978,-0.0672393
47.9,0.441161,0.0660353,0.0828963,-0.0667535
48,0.460406,0.0720512,0.0836487,-0.065724
48.1,0.48014,0.0788736,0.0848024,-0.0639957
48.2,0.500306,0.0865866,0.0864117,-0.0613957
48.3,0.520833,0.0952787,0.0885383,-0.0577354
48.4,0.541637,0.105041,0.0912517,-0.052817
48.5,0.562619,0.115966,0.0946287,-0.0464373
48.6,0.583667,0.128144,0.0987538,-0.0383953
48.7,0.60465,0.14166,0.103718,-0.0285078
48.8,0.625423,0.15659,0.109617,-0.0166004
48.9,0.645825,0.172999,0.11655,-0.00254912
49,0.665678,0.190929,0.124616,0.0137346
49.1,0.684792,0.210402,0.13391,0.0322817
49.2,0.702964,0.231405,0.144516,0.0530612
49.3,0.719983,0.253891,0.156506,0.0760236
49.4,0.735631,0.277769,0.169928,0.100834
49.5,0.749689,0.302901,0.184802,0.127406
49.6,0.761944,0.329096,0.20111,0.155365
49.7,0.77219,0.356109,0.218791,0.184344
49.8,0.780236,0.383643,0.237736,0.21391
49.9,0.785917,0.411351,0.257781,0.243639
50,0.789091,0.438842,0.278711,0.27306
50.1,0.789654,0.465691,0.300257,0.301619
50.2,0.787537,0.491451,0.322105,0.328947
50.3,0.782717,0.515673,0.343908,0.354583
50.4,0.775212,0.537916,0.365294,0.378132
50.5,0.765087,0.557769,0.385883,0.399249
50.6,0.752452,0.574867,0.405306,0.417648
50.7,0.737455,0.588905,0.423219,0.433098
50.8,0.720283,0.599654,0.439319,0.445432
50.9,0.701154,0.606963,0.453356,0.454542
51,0.680308,0.610768,0.465141,0.460381
51.1,0.658004,0.61109,0.474552,0.462954
51.2,0.634508,0.608027,0.481532,0.462319
51.3,0.610091,0.60175,0.486088,0.458573
51.4,0.585016,0.59249,0.488287,0.451854
51.5,0.559537,0.580526,0.48824,0.442329
51.6,0.533893,0.566167,0.486103,0.430187
51.7,0.508305,0.549747,0.482056,0.415641
51.8,0.48297,0.531604,0.476302,0.398912
51.9,0.458063,0.512076,0.469053,0.380232
52,0.433736,0.491488,0.460522,0.359838
52.1,0.410118,0.470145,0.45092,0.337967
52.2,0.387312,0.448331,0.440447,0.314856
52.3,0.365404,0.426298,0.429292,0.29074
52.4,0.344458,0.404272,0.417626,0.265848
52.5,0.32452,0.382448,0.405604,0.240406
52.6,0.305621,0.360993,0.393364,0.214637
52.7,0.287777,0.340045,0.381025,0.188756
52.8,0.270994,0.319714,0.36869,0.162978
52.9,0.255266,0.30009,0.356446,0.137513
53,0.240581,0.281239,0.344364,0.112567
53.1,0.226918,0.26321,0.332503,0.0883467
53.2,0.214252,0.246032,0.320911,0.065054
53.3,0.202554,0.229725,0.309623,0.0428869
53.4,0.191792,0.214293,0.298667,0.0220363
53.5,0.181932,0.199731,0.288061,0.00268066
53.6,0.172939,0.186027,0.277819,-0.0150212
53.7,0.164776,0.173162,0.267948,-0.0309391
53.8,0.157408,0.161111,0.258449,-0.0449815
53.9,0.150802,0.149846,0.249322,-0.0571051
54,0.144921,0.139336,0.240561,-0.0673199
54.1,0.139734,0.129549,0.232161,-0.0756921
54.2,0.13521,0.120449,0.224112,-0.0823372
54.3,0.13132,0.112002,0.216405,-0.0874095
54.4,0.128034,0.104173,0.209028,-0.09109
54.5,0.125329,0.0969283,0.201969,-0.0935685
54.6,0.123179,0.0902328,0.195216,-0.0950355
54.7,0.121564,0.0840541,0.188757,-0.0956685
54.8,0.120463,0.0783601,0.182579,-0.0956278
